item_id,item,title,year,genres,tags,item weight,prototype
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,based on book|biographical|bittersweet|childhood|destiny|disability|drama|earnest|excellent script|feel-good|good|great acting|great movie|heartwarming|historical|history|imdb top 250|inspirational|life|mentor|narrated|nostalgic|oscar|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar winner|quotable|sentimental|touching|us history,0.071062244,22
349,587,Ghost (1990),1990,Comedy|Romance|Thriller,afterlife|bittersweet|chase|chick flick|death|destiny|drama|ghosts|ghosts/afterlife|girlie movie|good|life & death|love story|oscar (best supporting actress)|oscar winner|romance|romantic|romantic comedy|sentimental|supernatural|suspense|tear jerker|touching,0.06838148,22
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.06767881,22
1052,11,"American President, The (1995)",1995,Comedy|Drama|Romance,chick flick|drama|feel-good|girlie movie|love story|political|politics|president|romance|romantic|romantic comedy|single father|world politics,0.067105435,22
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,80s|action|android(s)/cyborg(s)|androids|apocalypse|arnold|artificial intelligence|assassin|chase|classic|clones|cloning|cyborgs|dialogue|dystopia|dystopic future|fighting|franchise|future|futuristic|good action|great ending|great movie|highly quotable|imdb top 250|man versus machine|nuclear war|original|original plot|oscar (best directing)|quotable|robot|robots|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|thriller|time travel|violence|violent|visceral|visual,0.24935767,23
637,3527,Predator (1987),1987,Action|Sci-Fi|Thriller,action|action packed|alien|aliens|arnold|chase|classic|dialogue|futuristic|good action|hunting|jungle|quotable|sci fi|sci-fi|science fiction|scifi|special effects|survival|suspense|tense|violence|violent|weapons,0.2483708,23
417,1374,Star Trek: The Wrath of Khan (1982),1982,Action|Adventure|Sci-Fi,action|adventure|aliens|first contact|franchise|futuristic|midlife crisis|original|revenge|sacrifice|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|special effects|star trek|vengeance,0.24209075,23
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,action|adventure|aliens|androids|awesome soundtrack|classic|desert|destiny|dialogue|epic|fantasy|fantasy world|franchise|futuristic|good|good versus evil|great ending|great movie|high fantasy|highly quotable|imagination|imdb top 250|masterpiece|mentor|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best supporting actor)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|technology|trilogy|visual|visually appealing|war|wizards,0.2408441,23
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|creepy|dark|dialogue|franchise|frightening|futuristic|great acting|horror|imdb top 250|intense|masterpiece|monster|ominous|original|oscar (best effects - visual effects)|scary|sci fi|sci-fi|science fiction|scifi|space|space travel|special effects|story|storytelling|suspense|suspenseful|tense|visceral|visual|visually appealing,0.23612925,23
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,action|action packed|alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|dialogue|franchise|frightening|futuristic|good action|great ending|horror|imdb top 250|intense|masterpiece|monster|original|oscar (best effects - visual effects)|quotable|scary|sci fi|sci-fi|science fiction|scifi|sequel|space|space travel|special effects|story|suspense|suspenseful|tense|visceral|weapons,0.23413165,23
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,action|action packed|androids|apocalypse|arnold|awesome soundtrack|big budget|chase|cyborgs|dialogue|dynamic cgi action|dystopic future|effects|end of the world|fighting|future|futuristic|good action|good sequel|imdb top 250|man versus machine|mother-son relationship|motorcycle|original|original plot|oscar (best effects - visual effects)|quotable|robot|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|time travel|violence|violent|visceral|visual,0.22721717,23
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|death|desert|destiny|dialogue|epic|fantasy|franchise|good|good versus evil|great ending|great movie|highly quotable|imdb top 250|intense|mentor|mythology|original|original plot|oscar (best effects - visual effects)|powerful ending|rebellion|redemption|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star wars|story|sword fight|trilogy|war,0.22404048,23
141,1036,Die Hard (1988),1988,Action|Thriller,70mm|action|action packed|big budget|chase|classic|excellent script|explosions|fast paced|foul language|good action|great movie|gunfight|imdb top 250|intense|lone hero|mentor|original|realistic action|suspense|tense|vengeance|violence|violent|visceral,0.22250587,23
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|classic|dark|destiny|dialogue|epic|excellent script|fantasy|forceful|franchise|good|good versus evil|great|great ending|great movie|highly quotable|imdb top 250|intense|mentor|modern fantasy|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best sound)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|trilogy|war,0.22227119,23
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.07948764,24
863,2671,Notting Hill (1999),1999,Comedy|Romance,british|chick flick|comedy|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|london|love story|relationships|romance|romantic|romantic comedy|sweet,0.07620715,24
455,2424,You've Got Mail (1998),1998,Comedy|Romance,chick flick|cute|cute!|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|internet|love story|predictable|relationships|romance|romantic|romantic comedy|sappy|shopping|sweet,0.07189163,24
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,0.071875334,24
622,2724,Runaway Bride (1999),1999,Comedy|Romance,chick flick|cute|cute!|destiny|feel-good|girlie movie|good romantic comedies|happy ending|love story|predictable|romance|romantic|romantic comedy|shopping|small town|wedding,0.07173432,24
492,539,Sleepless in Seattle (1993),1993,Comedy|Romance,chick flick|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sentimental|sweet,0.07123163,24
349,587,Ghost (1990),1990,Comedy|Romance|Thriller,afterlife|bittersweet|chase|chick flick|death|destiny|drama|ghosts|ghosts/afterlife|girlie movie|good|life & death|love story|oscar (best supporting actress)|oscar winner|romance|romantic|romantic comedy|sentimental|supernatural|suspense|tear jerker|touching,0.068108365,24
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.067733616,24
1052,11,"American President, The (1995)",1995,Comedy|Drama|Romance,chick flick|drama|feel-good|girlie movie|love story|political|politics|president|romance|romantic|romantic comedy|single father|world politics,0.06733322,24
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,based on book|biographical|bittersweet|childhood|destiny|disability|drama|earnest|excellent script|feel-good|good|great acting|great movie|heartwarming|historical|history|imdb top 250|inspirational|life|mentor|narrated|nostalgic|oscar|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar winner|quotable|sentimental|touching|us history,0.067203164,24
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,80s|action|android(s)/cyborg(s)|androids|apocalypse|arnold|artificial intelligence|assassin|chase|classic|clones|cloning|cyborgs|dialogue|dystopia|dystopic future|fighting|franchise|future|futuristic|good action|great ending|great movie|highly quotable|imdb top 250|man versus machine|nuclear war|original|original plot|oscar (best directing)|quotable|robot|robots|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|thriller|time travel|violence|violent|visceral|visual,0.25198358,25
637,3527,Predator (1987),1987,Action|Sci-Fi|Thriller,action|action packed|alien|aliens|arnold|chase|classic|dialogue|futuristic|good action|hunting|jungle|quotable|sci fi|sci-fi|science fiction|scifi|special effects|survival|suspense|tense|violence|violent|weapons,0.24828853,25
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,action|adventure|aliens|androids|awesome soundtrack|classic|desert|destiny|dialogue|epic|fantasy|fantasy world|franchise|futuristic|good|good versus evil|great ending|great movie|high fantasy|highly quotable|imagination|imdb top 250|masterpiece|mentor|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best supporting actor)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|technology|trilogy|visual|visually appealing|war|wizards,0.24378794,25
417,1374,Star Trek: The Wrath of Khan (1982),1982,Action|Adventure|Sci-Fi,action|adventure|aliens|first contact|franchise|futuristic|midlife crisis|original|revenge|sacrifice|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|special effects|star trek|vengeance,0.24128096,25
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|creepy|dark|dialogue|franchise|frightening|futuristic|great acting|horror|imdb top 250|intense|masterpiece|monster|ominous|original|oscar (best effects - visual effects)|scary|sci fi|sci-fi|science fiction|scifi|space|space travel|special effects|story|storytelling|suspense|suspenseful|tense|visceral|visual|visually appealing,0.23669875,25
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,action|action packed|alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|dialogue|franchise|frightening|futuristic|good action|great ending|horror|imdb top 250|intense|masterpiece|monster|original|oscar (best effects - visual effects)|quotable|scary|sci fi|sci-fi|science fiction|scifi|sequel|space|space travel|special effects|story|suspense|suspenseful|tense|visceral|weapons,0.2319838,25
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,action|action packed|androids|apocalypse|arnold|awesome soundtrack|big budget|chase|cyborgs|dialogue|dynamic cgi action|dystopic future|effects|end of the world|fighting|future|futuristic|good action|good sequel|imdb top 250|man versus machine|mother-son relationship|motorcycle|original|original plot|oscar (best effects - visual effects)|quotable|robot|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|time travel|violence|violent|visceral|visual,0.22889784,25
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|classic|dark|destiny|dialogue|epic|excellent script|fantasy|forceful|franchise|good|good versus evil|great|great ending|great movie|highly quotable|imdb top 250|intense|mentor|modern fantasy|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best sound)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|trilogy|war,0.22488041,25
141,1036,Die Hard (1988),1988,Action|Thriller,70mm|action|action packed|big budget|chase|classic|excellent script|explosions|fast paced|foul language|good action|great movie|gunfight|imdb top 250|intense|lone hero|mentor|original|realistic action|suspense|tense|vengeance|violence|violent|visceral,0.22451511,25
142,3702,Mad Max (1979),1979,Action|Sci-Fi,action|australia|australian|car chase|cars|chase|cult classic|dystopia|future|futuristic|gangs|good action|lone hero|motorcycle|original|post apocalyptic|post-apocalyptic|revenge|road movie|vengeance|vigilante|violence|violent,0.21739614,25
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,80s|action|android(s)/cyborg(s)|androids|apocalypse|arnold|artificial intelligence|assassin|chase|classic|clones|cloning|cyborgs|dialogue|dystopia|dystopic future|fighting|franchise|future|futuristic|good action|great ending|great movie|highly quotable|imdb top 250|man versus machine|nuclear war|original|original plot|oscar (best directing)|quotable|robot|robots|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|thriller|time travel|violence|violent|visceral|visual,0.25302768,26
637,3527,Predator (1987),1987,Action|Sci-Fi|Thriller,action|action packed|alien|aliens|arnold|chase|classic|dialogue|futuristic|good action|hunting|jungle|quotable|sci fi|sci-fi|science fiction|scifi|special effects|survival|suspense|tense|violence|violent|weapons,0.2488023,26
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,action|adventure|aliens|androids|awesome soundtrack|classic|desert|destiny|dialogue|epic|fantasy|fantasy world|franchise|futuristic|good|good versus evil|great ending|great movie|high fantasy|highly quotable|imagination|imdb top 250|masterpiece|mentor|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best supporting actor)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|technology|trilogy|visual|visually appealing|war|wizards,0.24439119,26
417,1374,Star Trek: The Wrath of Khan (1982),1982,Action|Adventure|Sci-Fi,action|adventure|aliens|first contact|franchise|futuristic|midlife crisis|original|revenge|sacrifice|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|special effects|star trek|vengeance,0.24134777,26
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,action|action packed|alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|dialogue|franchise|frightening|futuristic|good action|great ending|horror|imdb top 250|intense|masterpiece|monster|original|oscar (best effects - visual effects)|quotable|scary|sci fi|sci-fi|science fiction|scifi|sequel|space|space travel|special effects|story|suspense|suspenseful|tense|visceral|weapons,0.23477809,26
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|creepy|dark|dialogue|franchise|frightening|futuristic|great acting|horror|imdb top 250|intense|masterpiece|monster|ominous|original|oscar (best effects - visual effects)|scary|sci fi|sci-fi|science fiction|scifi|space|space travel|special effects|story|storytelling|suspense|suspenseful|tense|visceral|visual|visually appealing,0.23476787,26
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,action|action packed|androids|apocalypse|arnold|awesome soundtrack|big budget|chase|cyborgs|dialogue|dynamic cgi action|dystopic future|effects|end of the world|fighting|future|futuristic|good action|good sequel|imdb top 250|man versus machine|mother-son relationship|motorcycle|original|original plot|oscar (best effects - visual effects)|quotable|robot|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|time travel|violence|violent|visceral|visual,0.22340912,26
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|classic|dark|destiny|dialogue|epic|excellent script|fantasy|forceful|franchise|good|good versus evil|great|great ending|great movie|highly quotable|imdb top 250|intense|mentor|modern fantasy|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best sound)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|trilogy|war,0.2229899,26
141,1036,Die Hard (1988),1988,Action|Thriller,70mm|action|action packed|big budget|chase|classic|excellent script|explosions|fast paced|foul language|good action|great movie|gunfight|imdb top 250|intense|lone hero|mentor|original|realistic action|suspense|tense|vengeance|violence|violent|visceral,0.2228774,26
142,3702,Mad Max (1979),1979,Action|Sci-Fi,action|australia|australian|car chase|cars|chase|cult classic|dystopia|future|futuristic|gangs|good action|lone hero|motorcycle|original|post apocalyptic|post-apocalyptic|revenge|road movie|vengeance|vigilante|violence|violent,0.21749659,26
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.079820044,27
863,2671,Notting Hill (1999),1999,Comedy|Romance,british|chick flick|comedy|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|london|love story|relationships|romance|romantic|romantic comedy|sweet,0.07623293,27
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,0.07204714,27
455,2424,You've Got Mail (1998),1998,Comedy|Romance,chick flick|cute|cute!|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|internet|love story|predictable|relationships|romance|romantic|romantic comedy|sappy|shopping|sweet,0.0718378,27
622,2724,Runaway Bride (1999),1999,Comedy|Romance,chick flick|cute|cute!|destiny|feel-good|girlie movie|good romantic comedies|happy ending|love story|predictable|romance|romantic|romantic comedy|shopping|small town|wedding,0.071803115,27
492,539,Sleepless in Seattle (1993),1993,Comedy|Romance,chick flick|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sentimental|sweet,0.07150732,27
349,587,Ghost (1990),1990,Comedy|Romance|Thriller,afterlife|bittersweet|chase|chick flick|death|destiny|drama|ghosts|ghosts/afterlife|girlie movie|good|life & death|love story|oscar (best supporting actress)|oscar winner|romance|romantic|romantic comedy|sentimental|supernatural|suspense|tear jerker|touching,0.068436764,27
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.067786604,27
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,based on book|biographical|bittersweet|childhood|destiny|disability|drama|earnest|excellent script|feel-good|good|great acting|great movie|heartwarming|historical|history|imdb top 250|inspirational|life|mentor|narrated|nostalgic|oscar|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar winner|quotable|sentimental|touching|us history,0.067275,27
1052,11,"American President, The (1995)",1995,Comedy|Drama|Romance,chick flick|drama|feel-good|girlie movie|love story|political|politics|president|romance|romantic|romantic comedy|single father|world politics,0.06717506,27
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.07920758,28
863,2671,Notting Hill (1999),1999,Comedy|Romance,british|chick flick|comedy|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|london|love story|relationships|romance|romantic|romantic comedy|sweet,0.07614615,28
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,0.07195025,28
455,2424,You've Got Mail (1998),1998,Comedy|Romance,chick flick|cute|cute!|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|internet|love story|predictable|relationships|romance|romantic|romantic comedy|sappy|shopping|sweet,0.07192549,28
492,539,Sleepless in Seattle (1993),1993,Comedy|Romance,chick flick|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sentimental|sweet,0.07187573,28
622,2724,Runaway Bride (1999),1999,Comedy|Romance,chick flick|cute|cute!|destiny|feel-good|girlie movie|good romantic comedies|happy ending|love story|predictable|romance|romantic|romantic comedy|shopping|small town|wedding,0.07172115,28
349,587,Ghost (1990),1990,Comedy|Romance|Thriller,afterlife|bittersweet|chase|chick flick|death|destiny|drama|ghosts|ghosts/afterlife|girlie movie|good|life & death|love story|oscar (best supporting actress)|oscar winner|romance|romantic|romantic comedy|sentimental|supernatural|suspense|tear jerker|touching,0.068463996,28
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.067673646,28
1052,11,"American President, The (1995)",1995,Comedy|Drama|Romance,chick flick|drama|feel-good|girlie movie|love story|political|politics|president|romance|romantic|romantic comedy|single father|world politics,0.067293964,28
342,2125,Ever After: A Cinderella Story (1998),1998,Drama|Romance,beautiful scenery|chick flick|fairy tale|fairy tales|fantasy|girlie movie|happy ending|love|love story|magic|romance|romantic|romantic comedy|story|sweet,0.06583372,28
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.079813905,29
863,2671,Notting Hill (1999),1999,Comedy|Romance,british|chick flick|comedy|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|london|love story|relationships|romance|romantic|romantic comedy|sweet,0.07631074,29
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,0.07211401,29
455,2424,You've Got Mail (1998),1998,Comedy|Romance,chick flick|cute|cute!|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|internet|love story|predictable|relationships|romance|romantic|romantic comedy|sappy|shopping|sweet,0.0719562,29
622,2724,Runaway Bride (1999),1999,Comedy|Romance,chick flick|cute|cute!|destiny|feel-good|girlie movie|good romantic comedies|happy ending|love story|predictable|romance|romantic|romantic comedy|shopping|small town|wedding,0.07177062,29
492,539,Sleepless in Seattle (1993),1993,Comedy|Romance,chick flick|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sentimental|sweet,0.071604066,29
349,587,Ghost (1990),1990,Comedy|Romance|Thriller,afterlife|bittersweet|chase|chick flick|death|destiny|drama|ghosts|ghosts/afterlife|girlie movie|good|life & death|love story|oscar (best supporting actress)|oscar winner|romance|romantic|romantic comedy|sentimental|supernatural|suspense|tear jerker|touching,0.06829192,29
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,based on book|biographical|bittersweet|childhood|destiny|disability|drama|earnest|excellent script|feel-good|good|great acting|great movie|heartwarming|historical|history|imdb top 250|inspirational|life|mentor|narrated|nostalgic|oscar|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar winner|quotable|sentimental|touching|us history,0.06773548,29
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.0677278,29
1052,11,"American President, The (1995)",1995,Comedy|Drama|Romance,chick flick|drama|feel-good|girlie movie|love story|political|politics|president|romance|romantic|romantic comedy|single father|world politics,0.06648381,29
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.07967005,30
863,2671,Notting Hill (1999),1999,Comedy|Romance,british|chick flick|comedy|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|london|love story|relationships|romance|romantic|romantic comedy|sweet,0.07626168,30
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,0.07195656,30
622,2724,Runaway Bride (1999),1999,Comedy|Romance,chick flick|cute|cute!|destiny|feel-good|girlie movie|good romantic comedies|happy ending|love story|predictable|romance|romantic|romantic comedy|shopping|small town|wedding,0.07179942,30
455,2424,You've Got Mail (1998),1998,Comedy|Romance,chick flick|cute|cute!|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|internet|love story|predictable|relationships|romance|romantic|romantic comedy|sappy|shopping|sweet,0.071781695,30
492,539,Sleepless in Seattle (1993),1993,Comedy|Romance,chick flick|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sentimental|sweet,0.07175008,30
349,587,Ghost (1990),1990,Comedy|Romance|Thriller,afterlife|bittersweet|chase|chick flick|death|destiny|drama|ghosts|ghosts/afterlife|girlie movie|good|life & death|love story|oscar (best supporting actress)|oscar winner|romance|romantic|romantic comedy|sentimental|supernatural|suspense|tear jerker|touching,0.06834111,30
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.06775028,30
1052,11,"American President, The (1995)",1995,Comedy|Drama|Romance,chick flick|drama|feel-good|girlie movie|love story|political|politics|president|romance|romantic|romantic comedy|single father|world politics,0.06688931,30
342,2125,Ever After: A Cinderella Story (1998),1998,Drama|Romance,beautiful scenery|chick flick|fairy tale|fairy tales|fantasy|girlie movie|happy ending|love|love story|magic|romance|romantic|romantic comedy|story|sweet,0.06591082,30
185,1213,GoodFellas (1990),1990,Crime|Drama,adapted from:book|amazing cinematography|anti-hero|based on a book|based on book|based on true story|bloody|brutal|brutality|classic|crime|crime gone awry|dark humor|dialogue|drama|excellent script|fast paced|foul language|gangster|gangsters|good|good acting|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|gritty|heist|highly quotable|hit men|imdb top 250|interesting|mafia|masterpiece|mentor|mob|narrated|organized crime|original|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|quotable|rags to riches|storytelling|stylish|stylized|violence|violent|visceral,0.44435704,31
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,blood|bloody|brutal|brutality|caper|clever|complicated|cool|crime|crime gone awry|cult|cult classic|cult film|dark humor|dialogue|dialogue driven|drama|ensemble cast|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great soundtrack|guns|heist|highly quotable|hit men|imdb top 250|independent film|interesting|masterpiece|mob|narrated|neo-noir|non-linear|nonlinear|organized crime|original|pulp|quotable|robbery|story|storytelling|stylish|stylized|suprisingly clever|suspense|talky|tarantino|tense|undercover cop|vengeance|violence|violent|visceral,0.3983556,31
163,296,Pulp Fiction (1994),1994,Crime|Drama,bloody|brutality|coen bros|cool|crime|crime gone awry|cult classic|cult film|dark humor|dialogue|dialogue driven|drugs|ensemble cast|entirely dialogue|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great music|guns|highly quotable|hit men|imdb top 250|interesting|masterpiece|mob|multiple storylines|non-linear|nonlinear|organized crime|original|oscar (best supporting actor)|oscar (best writing - screenplay written directly for the screen)|pulp|quotable|sexualized violence|storytelling|stylish|stylized|suprisingly clever|talky|tarantino|twist|twists & turns|violence|violent|visceral|weird,0.3950911,31
43,608,Fargo (1996),1996,Crime|Drama|Thriller,absurd|based on true story|black comedy|coen bros|coen brothers|crime|crime gone awry|dark comedy|dark humor|excellent script|good soundtrack|gratuitous violence|great acting|greed|hit men|imdb top 250|interesting|kidnapping|masterpiece|minnesota|original|oscar (best actress)|oscar (best directing)|police investigation|quirky|storytelling|twists & turns|violence|violent|visually appealing|weird,0.36988124,31
