item_id,item,title,year,genres,item weight,prototype
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.26852423,36
303,3481,High Fidelity (2000),2000,Comedy,0.26229623,36
1441,2038,"Cat from Outer Space, The (1978)",1978,Children's|Comedy|Sci-Fi,0.2543302,36
1604,577,Andre (1994),1994,Adventure|Children's,0.2529485,36
1123,1911,Doctor Dolittle (1998),1998,Comedy,0.24620788,36
1289,3409,Final Destination (2000),2000,Drama|Thriller,0.23797798,36
1047,2485,She's All That (1999),1999,Comedy|Romance,0.23716187,36
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.62902427,37
73,2858,American Beauty (1999),1999,Comedy|Drama,0.59737366,37
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,0.53897107,37
1316,1199,Brazil (1985),1985,Sci-Fi,0.5029314,37
962,3726,Assault on Precinct 13 (1976),1976,Action|Thriller,0.43288147,37
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.4106637,37
282,1704,Good Will Hunting (1997),1997,Drama,0.3948957,37
250,3624,Shanghai Noon (2000),2000,Action,0.35395238,37
1,3408,Erin Brockovich (2000),2000,Drama,0.35028458,37
88,2571,"Matrix, The (1999)",1999,Action|Sci-Fi|Thriller,0.34802535,37
73,2858,American Beauty (1999),1999,Comedy|Drama,0.46943778,38
1,3408,Erin Brockovich (2000),2000,Drama,0.4617812,38
443,2336,Elizabeth (1998),1998,Drama,0.4465103,38
53,3578,Gladiator (2000),2000,Action|Drama,0.4440005,38
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.44270724,38
631,3006,"Insider, The (1999)",1999,Drama,0.434523,38
1301,3916,Remember the Titans (2000),2000,Drama,0.40819034,38
238,3753,"Patriot, The (2000)",2000,Action|Drama|War,0.39759684,38
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.39397693,38
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,0.38680816,38
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.80687016,39
369,2716,Ghostbusters (1984),1984,Comedy|Horror,0.5928818,39
330,1148,"Wrong Trousers, The (1993)",1993,Animation|Comedy,0.5777278,39
42,3114,Toy Story 2 (1999),1999,Animation|Children's|Comedy,0.57375336,39
162,2700,"South Park: Bigger, Longer and Uncut (1999)",1999,Animation|Comedy,0.5684156,39
7,595,Beauty and the Beast (1991),1991,Animation|Children's|Musical,0.504643,39
187,2959,Fight Club (1999),1999,Drama,0.49099764,39
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,0.48867527,39
2,2355,"Bug's Life, A (1998)",1998,Animation|Children's|Comedy,0.48512483,39
112,3421,Animal House (1978),1978,Comedy,0.48337108,39
884,2541,Cruel Intentions (1999),1999,Drama,0.7040799,40
250,3624,Shanghai Noon (2000),2000,Action,0.6615206,40
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.6028193,40
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.5817829,40
215,2908,Boys Don't Cry (1999),1999,Drama,0.56354815,40
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.49825373,40
443,2336,Elizabeth (1998),1998,Drama,0.49749944,40
583,3081,Sleepy Hollow (1999),1999,Horror|Romance,0.46596232,40
561,3160,Magnolia (1999),1999,Drama,0.46152914,40
186,2599,Election (1999),1999,Comedy,0.4608772,40
17,527,Schindler's List (1993),1993,Drama|War,0.36603275,41
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.3502912,41
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,0.33770862,41
50,2268,"Few Good Men, A (1992)",1992,Crime|Drama,0.33599404,41
601,3499,Misery (1990),1990,Horror,0.33326375,41
259,1997,"Exorcist, The (1973)",1973,Horror,0.32594243,41
771,1994,Poltergeist (1982),1982,Horror|Thriller,0.3258958,41
1250,1974,Friday the 13th (1980),1980,Horror,0.32578087,41
994,1208,Apocalypse Now (1979),1979,Drama|War,0.32557935,41
44,1246,Dead Poets Society (1989),1989,Drama,0.31965086,41
1604,577,Andre (1994),1994,Adventure|Children's,0.4731533,42
1345,950,"Thin Man, The (1934)",1934,Mystery,0.42842025,42
5,594,Snow White and the Seven Dwarfs (1937),1937,Animation|Children's|Musical,0.37785947,42
1666,84,Last Summer in the Hamptons (1995),1995,Comedy|Drama,0.35645932,42
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,0.35566556,42
387,2087,Peter Pan (1953),1953,Animation|Children's|Fantasy|Musical,0.35258365,42
384,1282,Fantasia (1940),1940,Animation|Children's|Musical,0.34865436,42
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.34158534,42
199,913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,0.33429015,42
26,1907,Mulan (1998),1998,Animation|Children's,0.32813442,42
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,1.0028858,43
250,3624,Shanghai Noon (2000),2000,Action,0.7155941,43
2323,1874,Still Breathing (1997),1997,Comedy|Romance,0.63932383,43
2413,3487,"Dorado, El (1967)",1967,Western,0.6113945,43
17,527,Schindler's List (1993),1993,Drama|War,0.46373805,43
1345,950,"Thin Man, The (1934)",1934,Mystery,0.44048023,43
2982,962,They Made Me a Criminal (1939),1939,Crime|Drama,0.40195253,43
327,3751,Chicken Run (2000),2000,Animation|Children's|Comedy,0.38679525,43
443,2336,Elizabeth (1998),1998,Drama,0.33626166,43
238,3753,"Patriot, The (2000)",2000,Action|Drama|War,0.33402094,43
1345,950,"Thin Man, The (1934)",1934,Mystery,0.7647475,44
569,923,Citizen Kane (1941),1941,Drama,0.6201969,44
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,0.57826245,44
30,2762,"Sixth Sense, The (1999)",1999,Thriller,0.51559716,44
199,913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,0.48707202,44
247,912,Casablanca (1942),1942,Drama|Romance|War,0.42799217,44
1074,3365,"Searchers, The (1956)",1956,Western,0.4198906,44
1012,1272,Patton (1970),1970,Drama|War,0.40998495,44
158,1250,"Bridge on the River Kwai, The (1957)",1957,Drama|War,0.40269148,44
1273,1944,From Here to Eternity (1953),1953,Drama|Romance|War,0.39813456,44
415,2174,Beetlejuice (1988),1988,Comedy|Fantasy,0.4807535,45
517,2968,Time Bandits (1981),1981,Adventure|Fantasy|Sci-Fi,0.46075416,45
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.4440278,45
677,610,Heavy Metal (1981),1981,Action|Adventure|Animation|Horror|Sci-Fi,0.44073933,45
379,2657,"Rocky Horror Picture Show, The (1975)",1975,Comedy|Horror|Musical|Sci-Fi,0.42354634,45
644,2311,2010 (1984),1984,Mystery|Sci-Fi,0.42078683,45
2890,2798,Problem Child (1990),1990,Comedy,0.41489854,45
442,2407,Cocoon (1985),1985,Comedy|Sci-Fi,0.41460177,45
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,0.40838903,45
189,1580,Men in Black (1997),1997,Action|Adventure|Comedy|Sci-Fi,0.39712065,45
250,3624,Shanghai Noon (2000),2000,Action,0.6018676,46
1298,886,Bulletproof (1996),1996,Action,0.48652783,46
189,1580,Men in Black (1997),1997,Action|Adventure|Comedy|Sci-Fi,0.44759947,46
185,1213,GoodFellas (1990),1990,Crime|Drama,0.42837864,46
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.40920666,46
962,3726,Assault on Precinct 13 (1976),1976,Action|Thriller,0.3694249,46
348,3363,American Graffiti (1973),1973,Comedy|Drama,0.3598325,46
114,104,Happy Gilmore (1996),1996,Comedy,0.33915788,46
318,223,Clerks (1994),1994,Comedy,0.30951095,46
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.29936352,46
583,3081,Sleepy Hollow (1999),1999,Horror|Romance,0.37049666,47
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.34445506,47
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,0.34200728,47
187,2959,Fight Club (1999),1999,Drama,0.33595434,47
502,1215,Army of Darkness (1993),1993,Action|Adventure|Comedy|Horror|Sci-Fi,0.31648827,47
73,2858,American Beauty (1999),1999,Comedy|Drama,0.30989245,47
102,1527,"Fifth Element, The (1997)",1997,Action|Sci-Fi,0.30801874,47
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.3029216,47
250,3624,Shanghai Noon (2000),2000,Action,0.29046622,47
114,104,Happy Gilmore (1996),1996,Comedy,0.28778124,47
1316,1199,Brazil (1985),1985,Sci-Fi,0.7534263,48
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,0.7465383,48
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.6799917,48
504,541,Blade Runner (1982),1982,Film-Noir|Sci-Fi,0.6409645,48
186,2599,Election (1999),1999,Comedy,0.59880227,48
602,1396,Sneakers (1992),1992,Crime|Drama|Sci-Fi,0.5972123,48
161,2997,Being John Malkovich (1999),1999,Comedy,0.56080794,48
216,32,Twelve Monkeys (1995),1995,Drama|Sci-Fi,0.5523372,48
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.53273755,48
2982,962,They Made Me a Criminal (1939),1939,Crime|Drama,0.5131813,48
1823,2806,Teaching Mrs. Tingle (1999),1999,Comedy|Thriller,0.34459135,49
1298,886,Bulletproof (1996),1996,Action,0.3182548,49
1290,3617,Road Trip (2000),2000,Comedy,0.31665143,49
57,2236,Simon Birch (1998),1998,Drama,0.31194842,49
114,104,Happy Gilmore (1996),1996,Comedy,0.29096568,49
3012,870,Gone Fishin' (1997),1997,Comedy,0.2681876,49
763,785,Kingpin (1996),1996,Comedy,0.258719,49
3094,1869,Black Dog (1998),1998,Action|Thriller,0.2586526,49
2413,3487,"Dorado, El (1967)",1967,Western,0.2516201,49
588,2490,Payback (1999),1999,Action|Thriller,0.24998938,49
1345,950,"Thin Man, The (1934)",1934,Mystery,0.5979794,50
348,3363,American Graffiti (1973),1973,Comedy|Drama,0.51180845,50
2240,3457,Waking the Dead (1999),1999,Drama,0.47054017,50
33,1961,Rain Man (1988),1988,Drama,0.3768481,50
2890,2798,Problem Child (1990),1990,Comedy,0.33126366,50
463,2863,"Hard Day's Night, A (1964)",1964,Comedy|Musical,0.32823548,50
662,942,Laura (1944),1944,Crime|Film-Noir|Mystery,0.32416528,50
1431,1212,"Third Man, The (1949)",1949,Mystery|Thriller,0.30349603,50
826,3435,Double Indemnity (1944),1944,Crime|Film-Noir,0.29822543,50
402,904,Rear Window (1954),1954,Mystery|Thriller,0.2960654,50
884,2541,Cruel Intentions (1999),1999,Drama,0.39300928,51
2326,719,Multiplicity (1996),1996,Comedy,0.37032026,51
553,2683,Austin Powers: The Spy Who Shagged Me (1999),1999,Comedy,0.34040225,51
53,3578,Gladiator (2000),2000,Action|Drama,0.33036318,51
587,2707,Arlington Road (1999),1999,Thriller,0.32577342,51
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,0.3076803,51
604,2841,Stir of Echoes (1999),1999,Thriller,0.30024564,51
1705,2881,Double Jeopardy (1999),1999,Action|Thriller,0.29573506,51
591,3005,"Bone Collector, The (1999)",1999,Thriller,0.29038903,51
1289,3409,Final Destination (2000),2000,Drama|Thriller,0.27247596,51
250,3624,Shanghai Noon (2000),2000,Action,0.5639093,52
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.48318514,52
167,50,"Usual Suspects, The (1995)",1995,Crime|Thriller,0.47478014,52
267,1393,Jerry Maguire (1996),1996,Drama|Romance,0.45602494,52
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.44870317,52
30,2762,"Sixth Sense, The (1999)",1999,Thriller,0.430521,52
332,3253,Wayne's World (1992),1992,Comedy,0.4190807,52
631,3006,"Insider, The (1999)",1999,Drama,0.34261307,52
594,161,Crimson Tide (1995),1995,Drama|Thriller|War,0.33832633,52
141,1036,Die Hard (1988),1988,Action|Thriller,0.3364156,52
112,3421,Animal House (1978),1978,Comedy,0.6137843,53
570,858,"Godfather, The (1972)",1972,Action|Crime|Drama,0.5882906,53
817,1222,Full Metal Jacket (1987),1987,Action|Drama|War,0.5595355,53
994,1208,Apocalypse Now (1979),1979,Drama|War,0.5532636,53
293,111,Taxi Driver (1976),1976,Drama|Thriller,0.53064907,53
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.51646453,53
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,0.500331,53
549,1288,This Is Spinal Tap (1984),1984,Comedy|Drama|Musical,0.49510297,53
185,1213,GoodFellas (1990),1990,Crime|Drama,0.46449903,53
264,1221,"Godfather: Part II, The (1974)",1974,Action|Crime|Drama,0.45338544,53
2982,962,They Made Me a Criminal (1939),1939,Crime|Drama,0.5349892,54
82,3334,Key Largo (1948),1948,Crime|Drama|Film-Noir|Thriller,0.48271063,54
2413,3487,"Dorado, El (1967)",1967,Western,0.46217152,54
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.4228235,54
1734,2936,Sullivan's Travels (1942),1942,Comedy,0.3838601,54
1604,577,Andre (1994),1994,Adventure|Children's,0.35070434,54
1484,3224,Woman in the Dunes (Suna no onna) (1964),1964,Drama,0.33576447,54
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.29253402,54
1666,84,Last Summer in the Hamptons (1995),1995,Comedy|Drama,0.2750773,54
348,3363,American Graffiti (1973),1973,Comedy|Drama,0.27315384,54
2326,719,Multiplicity (1996),1996,Comedy,0.33044747,55
1604,577,Andre (1994),1994,Adventure|Children's,0.3274206,55
1987,408,8 Seconds (1994),1994,Drama,0.30805856,55
2978,3122,Santa Fe Trail (1940),1940,Drama|Romance|Western,0.28957307,55
138,2081,"Little Mermaid, The (1989)",1989,Animation|Children's|Comedy|Musical|Romance,0.28117537,55
57,2236,Simon Birch (1998),1998,Drama,0.27928892,55
1793,2907,Superstar (1999),1999,Comedy,0.2772334,55
1765,3219,Pacific Heights (1990),1990,Thriller,0.2566989,55
2171,3144,"Glass Bottom Boat, The (1966)",1966,Comedy|Romance,0.24717888,55
2258,3054,Pokémon: The First Movie (1998),1998,Animation|Children's,0.21657313,55
443,2336,Elizabeth (1998),1998,Drama,0.6166233,56
7,595,Beauty and the Beast (1991),1991,Animation|Children's|Musical,0.46890333,56
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,0.4653946,56
68,3471,Close Encounters of the Third Kind (1977),1977,Drama|Sci-Fi,0.45048824,56
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.42766887,56
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,0.40566027,56
144,1387,Jaws (1975),1975,Action|Horror,0.3948387,56
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.37927732,56
185,1213,GoodFellas (1990),1990,Crime|Drama,0.37858263,56
17,527,Schindler's List (1993),1993,Drama|War,0.36651236,56
138,2081,"Little Mermaid, The (1989)",1989,Animation|Children's|Comedy|Musical|Romance,0.2614305,57
42,3114,Toy Story 2 (1999),1999,Animation|Children's|Comedy,0.24772735,57
2413,3487,"Dorado, El (1967)",1967,Western,0.2475394,57
1483,3061,Holiday Inn (1942),1942,Comedy|Musical,0.23612578,57
939,905,It Happened One Night (1934),1934,Comedy,0.22831388,57
29,1022,Cinderella (1950),1950,Animation|Children's|Musical,0.22669543,57
1089,3549,Guys and Dolls (1955),1955,Musical,0.22637221,57
219,34,Babe (1995),1995,Children's|Comedy|Drama,0.21536654,57
422,918,Meet Me in St. Louis (1944),1944,Musical,0.21216768,57
1927,3412,"Bear, The (1988)",1988,Adventure,0.20995012,57
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.5350896,58
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.45129803,58
890,804,She's the One (1996),1996,Comedy|Romance,0.43326998,58
668,454,"Firm, The (1993)",1993,Drama|Thriller,0.39448363,58
124,733,"Rock, The (1996)",1996,Action|Adventure|Thriller,0.3938535,58
267,1393,Jerry Maguire (1996),1996,Drama|Romance,0.39239204,58
1194,3519,Force 10 from Navarone (1978),1978,Action|War,0.38870072,58
98,349,Clear and Present Danger (1994),1994,Action|Adventure|Thriller,0.38389444,58
80,1370,Die Hard 2 (1990),1990,Action|Thriller,0.37854055,58
167,50,"Usual Suspects, The (1995)",1995,Crime|Thriller,0.37760055,58
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,0.65263647,59
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.5779787,59
746,1242,Glory (1989),1989,Action|Drama|War,0.48173004,59
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,0.48099715,59
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,0.47777477,59
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.47446126,59
185,1213,GoodFellas (1990),1990,Crime|Drama,0.45931578,59
962,3726,Assault on Precinct 13 (1976),1976,Action|Thriller,0.4591995,59
141,1036,Die Hard (1988),1988,Action|Thriller,0.43447337,59
107,1784,As Good As It Gets (1997),1997,Comedy|Drama,0.4327235,59
2413,3487,"Dorado, El (1967)",1967,Western,0.9870749,60
80,1370,Die Hard 2 (1990),1990,Action|Thriller,0.49755827,60
81,2353,Enemy of the State (1998),1998,Action|Thriller,0.48968205,60
99,457,"Fugitive, The (1993)",1993,Action|Thriller,0.4880068,60
657,2912,"Limey, The (1999)",1999,Action|Crime|Drama,0.48492822,60
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,0.47535554,60
526,1233,"Boat, The (Das Boot) (1981)",1981,Action|Drama|War,0.4645074,60
1416,3654,"Guns of Navarone, The (1961)",1961,Action|Drama|War,0.4339782,60
219,34,Babe (1995),1995,Children's|Comedy|Drama,0.43196186,60
617,1597,Conspiracy Theory (1997),1997,Action|Mystery|Romance|Thriller,0.4280048,60
553,2683,Austin Powers: The Spy Who Shagged Me (1999),1999,Comedy,0.5793333,61
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,0.41625926,61
42,3114,Toy Story 2 (1999),1999,Animation|Children's|Comedy,0.39490026,61
602,1396,Sneakers (1992),1992,Crime|Drama|Sci-Fi,0.38840827,61
2982,962,They Made Me a Criminal (1939),1939,Crime|Drama,0.36780223,61
114,104,Happy Gilmore (1996),1996,Comedy,0.33808765,61
560,2795,Vacation (1983),1983,Comedy,0.32885548,61
752,1407,Scream (1996),1996,Horror|Thriller,0.3249237,61
2326,719,Multiplicity (1996),1996,Comedy,0.32428804,61
884,2541,Cruel Intentions (1999),1999,Drama,0.3215457,61
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.6408856,62
250,3624,Shanghai Noon (2000),2000,Action,0.47292155,62
66,110,Braveheart (1995),1995,Action|Drama|War,0.405725,62
158,1250,"Bridge on the River Kwai, The (1957)",1957,Drama|War,0.40346274,62
25,588,Aladdin (1992),1992,Animation|Children's|Comedy|Musical,0.35830367,62
7,595,Beauty and the Beast (1991),1991,Animation|Children's|Musical,0.35265976,62
2021,464,Hard Target (1993),1993,Action|Adventure|Crime|Thriller,0.3492137,62
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.3474144,62
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.34511653,62
57,2236,Simon Birch (1998),1998,Drama,0.3439562,62
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.9527539,63
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.65732414,63
1460,2124,"Addams Family, The (1991)",1991,Comedy,0.5125279,63
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,0.4852829,63
627,1179,"Grifters, The (1990)",1990,Crime|Drama|Film-Noir,0.48010737,63
569,923,Citizen Kane (1941),1941,Drama,0.47256693,63
1120,2065,"Purple Rose of Cairo, The (1985)",1985,Comedy|Drama|Romance,0.46455362,63
107,1784,As Good As It Gets (1997),1997,Comedy|Drama,0.46289405,63
336,778,Trainspotting (1996),1996,Drama,0.43909812,63
187,2959,Fight Club (1999),1999,Drama,0.43586433,63
1316,1199,Brazil (1985),1985,Sci-Fi,0.63978195,64
74,1225,Amadeus (1984),1984,Drama,0.493103,64
216,32,Twelve Monkeys (1995),1995,Drama|Sci-Fi,0.48180643,64
841,39,Clueless (1995),1995,Comedy|Romance,0.47152534,64
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.46704313,64
186,2599,Election (1999),1999,Comedy,0.45323172,64
76,265,Like Water for Chocolate (Como agua para chocolate) (1992),1992,Drama|Romance,0.43148535,64
73,2858,American Beauty (1999),1999,Comedy|Drama,0.42237625,64
568,3897,Almost Famous (2000),2000,Comedy|Drama,0.42174876,64
678,1077,Sleeper (1973),1973,Comedy|Sci-Fi,0.42127618,64
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.6711338,65
890,804,She's the One (1996),1996,Comedy|Romance,0.63344336,65
332,3253,Wayne's World (1992),1992,Comedy,0.5401753,65
118,1291,Indiana Jones and the Last Crusade (1989),1989,Action|Adventure,0.52613986,65
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.49506307,65
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,0.45210612,65
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,0.45106813,65
602,1396,Sneakers (1992),1992,Crime|Drama|Sci-Fi,0.45051855,65
25,588,Aladdin (1992),1992,Animation|Children's|Comedy|Musical,0.42901546,65
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,0.42634964,65
1666,84,Last Summer in the Hamptons (1995),1995,Comedy|Drama,0.5239216,66
246,1088,Dirty Dancing (1987),1987,Musical|Romance,0.44853404,66
438,351,"Corrina, Corrina (1994)",1994,Comedy|Drama|Romance,0.42040253,66
890,804,She's the One (1996),1996,Comedy|Romance,0.4082494,66
231,597,Pretty Woman (1990),1990,Comedy|Romance,0.3730939,66
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,0.35450846,66
858,2144,Sixteen Candles (1984),1984,Comedy,0.34055844,66
110,356,Forrest Gump (1994),1994,Comedy|Romance|War,0.32510442,66
981,1297,Real Genius (1985),1985,Comedy,0.32272992,66
712,3397,"Great Muppet Caper, The (1981)",1981,Children's|Comedy,0.32241035,66
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,0.7388638,67
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,0.5871852,67
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,0.56034124,67
68,3471,Close Encounters of the Third Kind (1977),1977,Drama|Sci-Fi,0.5326857,67
348,3363,American Graffiti (1973),1973,Comedy|Drama,0.5052418,67
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,0.5039212,67
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,0.4725026,67
33,1961,Rain Man (1988),1988,Drama,0.4499076,67
189,1580,Men in Black (1997),1997,Action|Adventure|Comedy|Sci-Fi,0.44257772,67
0,1193,One Flew Over the Cuckoo's Nest (1975),1975,Drama,0.4383436,67
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,0.42571944,68
2413,3487,"Dorado, El (1967)",1967,Western,0.40556926,68
2323,1874,Still Breathing (1997),1997,Comedy|Romance,0.39396122,68
411,2312,Children of a Lesser God (1986),1986,Drama,0.3909289,68
19,1097,E.T. the Extra-Terrestrial (1982),1982,Children's|Drama|Fantasy|Sci-Fi,0.38012594,68
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,0.36530876,68
136,1968,"Breakfast Club, The (1985)",1985,Comedy|Drama,0.34875593,68
858,2144,Sixteen Candles (1984),1984,Comedy,0.33465084,68
869,2915,Risky Business (1983),1983,Comedy,0.32718188,68
443,2336,Elizabeth (1998),1998,Drama,0.32062805,68
2206,3241,"Cup, The (Phörpa) (1999)",1999,Comedy,0.5353257,69
187,2959,Fight Club (1999),1999,Drama,0.42376992,69
569,923,Citizen Kane (1941),1941,Drama,0.36471254,69
1823,2806,Teaching Mrs. Tingle (1999),1999,Comedy|Thriller,0.3535869,69
102,1527,"Fifth Element, The (1997)",1997,Action|Sci-Fi,0.35232934,69
30,2762,"Sixth Sense, The (1999)",1999,Thriller,0.3385735,69
315,47,Seven (Se7en) (1995),1995,Crime|Thriller,0.3384371,69
767,1982,Halloween (1978),1978,Horror,0.3167635,69
185,1213,GoodFellas (1990),1990,Crime|Drama,0.31645787,69
778,1219,Psycho (1960),1960,Horror|Thriller,0.29246122,69
884,2541,Cruel Intentions (1999),1999,Drama,0.44127005,70
215,2908,Boys Don't Cry (1999),1999,Drama,0.39117968,70
30,2762,"Sixth Sense, The (1999)",1999,Thriller,0.3709229,70
1942,3203,Dead Calm (1989),1989,Thriller,0.36462113,70
144,1387,Jaws (1975),1975,Action|Horror,0.3639055,70
897,3543,Diner (1982),1982,Comedy|Drama,0.3544219,70
186,2599,Election (1999),1999,Comedy,0.35107818,70
1353,3249,"Hand That Rocks the Cradle, The (1992)",1992,Thriller,0.33473694,70
1,3408,Erin Brockovich (2000),2000,Drama,0.33075064,70
243,17,Sense and Sensibility (1995),1995,Drama|Romance,0.32519513,70
897,3543,Diner (1982),1982,Comedy|Drama,0.42472693,71
1030,3735,Serpico (1973),1973,Crime|Drama,0.3411042,71
869,2915,Risky Business (1983),1983,Comedy,0.3215198,71
2413,3487,"Dorado, El (1967)",1967,Western,0.3123339,71
945,3730,"Conversation, The (1974)",1974,Drama|Mystery,0.3015287,71
1709,1238,Local Hero (1983),1983,Comedy,0.29974136,71
567,1244,Manhattan (1979),1979,Comedy|Drama|Romance,0.29682407,71
932,1252,Chinatown (1974),1974,Film-Noir|Mystery|Thriller,0.2943638,71
129,1304,Butch Cassidy and the Sundance Kid (1969),1969,Action|Comedy|Western,0.29387692,71
1158,1078,Bananas (1971),1971,Comedy|War,0.2878017,71
737,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),1954,Action|Drama,0.42973897,72
82,3334,Key Largo (1948),1948,Crime|Drama|Film-Noir|Thriller,0.42088243,72
1074,3365,"Searchers, The (1956)",1956,Western,0.41809392,72
143,2366,King Kong (1933),1933,Action|Adventure|Horror,0.39376068,72
826,3435,Double Indemnity (1944),1944,Crime|Film-Noir,0.39313287,72
643,2664,Invasion of the Body Snatchers (1956),1956,Horror|Sci-Fi,0.39293242,72
941,2186,Strangers on a Train (1951),1951,Film-Noir|Thriller,0.3833682,72
934,1254,"Treasure of the Sierra Madre, The (1948)",1948,Adventure,0.3800717,72
1431,1212,"Third Man, The (1949)",1949,Mystery|Thriller,0.37157977,72
662,942,Laura (1944),1944,Crime|Film-Noir|Mystery,0.36618596,72
226,364,"Lion King, The (1994)",1994,Animation|Children's|Musical,0.6665544,73
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.6490172,73
282,1704,Good Will Hunting (1997),1997,Drama,0.60576826,73
7,595,Beauty and the Beast (1991),1991,Animation|Children's|Musical,0.52271366,73
246,1088,Dirty Dancing (1987),1987,Musical|Romance,0.50279105,73
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.49696565,73
30,2762,"Sixth Sense, The (1999)",1999,Thriller,0.4821583,73
138,2081,"Little Mermaid, The (1989)",1989,Animation|Children's|Comedy|Musical|Romance,0.41994244,73
