item_id,item,title,year,genres,tags,item weight,prototype
25,588,Aladdin (1992),1992,Animation|Children's|Comedy|Musical,adventure|animated|animation|cartoon|childhood|children|classic|computer animation|disney|disney animated feature|fairy tale|fun|good|good versus evil|great|kids|kids and family|rags to riches,0.18876678,18
405,2096,Sleeping Beauty (1959),1959,Animation|Children's|Musical,70mm|animals|animated|animation|cartoon|classic|disney|disney animated feature|fairy tale|fairy tales|good|good versus evil|magic|modern fantasy|romantic|sweet|talking animals|witch|witches,0.18351845,18
387,2087,Peter Pan (1953),1953,Animation|Children's|Fantasy|Musical,adapted from:book|adventure|animated|animation|cartoon|childhood|children|classic|disney|disney animated feature|fairy tale|family|fun|indians|kids and family|peter pan|pirates,0.18326133,18
376,2078,"Jungle Book, The (1967)",1967,Animation|Children's|Comedy|Musical,adapted from:book|animals|animated|animation|cartoon|classic|disney|disney animated feature|jungle|kids and family|musical|original|snakes|talking animals,0.17780483,18
206,2395,Rushmore (1998),1998,Comedy,affectionate|bittersweet|coming of age|criterion|deadpan|eccentricity|loneliness|love triangles|off-beat comedy|original|quirky|sarcasm|unlikely friendships|weird,0.2310691,19
186,2599,Election (1999),1999,Comedy,black comedy|cynical|dark comedy|dark humor|high school|honest|loneliness|manipulation|midlife crisis|original|sarcasm|satire|satirical|teacher|teen|teen movie|witty,0.21330974,19
161,2997,Being John Malkovich (1999),1999,Comedy,absurd|cerebral|clever|coen bros|complex|complicated|cult classic|cult film|dark humor|enigmatic|excellent script|existentialism|great acting|imagination|imdb top 250|insanity|intellectual|interesting|metaphysics|mindfuck|modern fantasy|obsession|off-beat comedy|original|oscar (best supporting actor)|philosophical|puppets|quirky|storytelling|strange|surreal|surrealism|talky|thought-provoking|twists & turns|unique|very interesting|weird,0.20667407,19
212,562,Welcome to the Dollhouse (1995),1995,Comedy|Drama,adolescence|bleak|bullying|childhood|depressing|independent film|indie|loneliness|weird,0.19709419,19
73,2858,American Beauty (1999),1999,Comedy|Drama,beautiful|beautifully filmed|bittersweet|cinematography|complex|cynical|dark humor|depression|drama|excellent script|good acting|good soundtrack|great acting|great ending|imdb top 250|interesting|life|loneliness|masterpiece|melancholic|midlife crisis|narrated|obsession|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|parenthood|powerful ending|reflective|relationships|sexuality|social commentary|storytelling|suburbia|thought-provoking|visually appealing|visually stunning,0.19660991,19
318,223,Clerks (1994),1994,Comedy,clever|comedy|cult classic|cult film|dialogue|dialogue driven|excellent script|foul language|funny|good dialogue|good soundtrack|great dialogue|great movie|hilarious|imdb top 250|independent film|jay and silent bob|low budget|new jersey|original|quotable|slackers|talky|view askew|witty|workplace,0.18637554,19
325,1060,Swingers (1996),1996,Comedy|Drama,coming of age|cool|dialogue|drinking|friendship|great dialogue|great movie|independent film|los angeles|mentor|original|quotable|relationships|unlikely friendships,0.18236387,19
336,778,Trainspotting (1996),1996,Drama,adapted from:book|addiction|based on a book|based on book|british|cult classic|cult film|dark humor|drinking|drug abuse|drug addiction|drugs|good soundtrack|great acting|great dialogue|great soundtrack|heroin|highly quotable|imdb top 250|independent film|interesting|masterpiece|mentor|narrated|original|scotland|social commentary|storytelling|stylish|suprisingly clever|surreal|violence|violent|visceral,0.18220475,19
951,1285,Heathers (1989),1989,Comedy,80s|adolescence|black comedy|cheerleading|cult|cult classic|cult film|cynical|dark|dark comedy|dark humor|geeks|good soundtrack|high school|original|quotable|satire|satirical|suicide|teen|teen movie|teenager|teenagers|teens,0.17097616,19
201,1449,Waiting for Guffman (1996),1996,Comedy,absurd|comedy|deadpan|ensemble cast|fake documentary|funniest movies|funny|hilarious|humor|humorous|independent film|mockumentary|original|quirky|quotable|satire|satirical|small town|very funny,0.16714965,19
206,2395,Rushmore (1998),1998,Comedy,affectionate|bittersweet|coming of age|criterion|deadpan|eccentricity|loneliness|love triangles|off-beat comedy|original|quirky|sarcasm|unlikely friendships|weird,0.22990856,20
186,2599,Election (1999),1999,Comedy,black comedy|cynical|dark comedy|dark humor|high school|honest|loneliness|manipulation|midlife crisis|original|sarcasm|satire|satirical|teacher|teen|teen movie|witty,0.21206342,20
161,2997,Being John Malkovich (1999),1999,Comedy,absurd|cerebral|clever|coen bros|complex|complicated|cult classic|cult film|dark humor|enigmatic|excellent script|existentialism|great acting|imagination|imdb top 250|insanity|intellectual|interesting|metaphysics|mindfuck|modern fantasy|obsession|off-beat comedy|original|oscar (best supporting actor)|philosophical|puppets|quirky|storytelling|strange|surreal|surrealism|talky|thought-provoking|twists & turns|unique|very interesting|weird,0.2075625,20
212,562,Welcome to the Dollhouse (1995),1995,Comedy|Drama,adolescence|bleak|bullying|childhood|depressing|independent film|indie|loneliness|weird,0.19715095,20
73,2858,American Beauty (1999),1999,Comedy|Drama,beautiful|beautifully filmed|bittersweet|cinematography|complex|cynical|dark humor|depression|drama|excellent script|good acting|good soundtrack|great acting|great ending|imdb top 250|interesting|life|loneliness|masterpiece|melancholic|midlife crisis|narrated|obsession|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|parenthood|powerful ending|reflective|relationships|sexuality|social commentary|storytelling|suburbia|thought-provoking|visually appealing|visually stunning,0.1939425,20
318,223,Clerks (1994),1994,Comedy,clever|comedy|cult classic|cult film|dialogue|dialogue driven|excellent script|foul language|funny|good dialogue|good soundtrack|great dialogue|great movie|hilarious|imdb top 250|independent film|jay and silent bob|low budget|new jersey|original|quotable|slackers|talky|view askew|witty|workplace,0.18488382,20
336,778,Trainspotting (1996),1996,Drama,adapted from:book|addiction|based on a book|based on book|british|cult classic|cult film|dark humor|drinking|drug abuse|drug addiction|drugs|good soundtrack|great acting|great dialogue|great soundtrack|heroin|highly quotable|imdb top 250|independent film|interesting|masterpiece|mentor|narrated|original|scotland|social commentary|storytelling|stylish|suprisingly clever|surreal|violence|violent|visceral,0.1823261,20
325,1060,Swingers (1996),1996,Comedy|Drama,coming of age|cool|dialogue|drinking|friendship|great dialogue|great movie|independent film|los angeles|mentor|original|quotable|relationships|unlikely friendships,0.18216869,20
951,1285,Heathers (1989),1989,Comedy,80s|adolescence|black comedy|cheerleading|cult|cult classic|cult film|cynical|dark|dark comedy|dark humor|geeks|good soundtrack|high school|original|quotable|satire|satirical|suicide|teen|teen movie|teenager|teenagers|teens,0.17189413,20
790,2064,Roger & Me (1989),1989,Comedy|Documentary,brainwashing|business|capitalism|corporate america|documentary|greed|interesting|manipulation|original|political|politics|propaganda,0.16737296,20
37,1028,Mary Poppins (1964),1964,Children's|Comedy|Musical,adapted from:book|animation|childhood|children|classic|disney|family|musical|oscar (best actress)|sweet,0.20829715,21
383,2080,Lady and the Tramp (1955),1955,Animation|Children's|Comedy|Musical|Romance,animals|animated|animation|based on book|cartoon|children|classic|cute|disney|disney animated feature|dog|dogs|fairy tale|family|kids and family|love story|romantic|sweet|talking animals,0.20820421,21
138,2081,"Little Mermaid, The (1989)",1989,Animation|Children's|Comedy|Musical|Romance,animated|animation|cartoon|children|disney|disney animated feature|fairy tale|family|girlie movie|happy ending|kids|kids and family|love|love story|oscar (best music - original song)|sweet|talking animals|witch,0.20805378,21
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,1950s|1980s|80s|adventure|alternate reality|alternate universe|awesome soundtrack|bullying|childhood|classic|comedy|destiny|excellent script|fantasy|fun|fun movie|future|futuristic|good|great|great ending|great movie|imdb top 250|kids|mentor|nostalgic|original|quotable|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|teen|time|time loop|time travel|trilogy,0.19437094,21
29,1022,Cinderella (1950),1950,Animation|Children's|Musical,animals|animated|animation|cartoon|classic|disney|disney animated feature|fairy tale|fairy tales|family|kids and family|rags to riches|romantic|simple|story|sweet,0.19307756,21
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,action|adapted from:book|adventure|affectionate|based on a book|based on book|classic|comedy|cult classic|fairy tale|fairy tales|fantasy|feel-good|good versus evil|great movie|happy ending|highly quotable|humorous|imdb top 250|love|love story|medieval|modern fantasy|original|quotable|romance|romantic|story|storytelling|swashbuckler|sweet|sword fight|sword fighting|whimsical|witty,0.19127658,21
25,588,Aladdin (1992),1992,Animation|Children's|Comedy|Musical,adventure|animated|animation|cartoon|childhood|children|classic|computer animation|disney|disney animated feature|fairy tale|fun|good|good versus evil|great|kids|kids and family|rags to riches,0.18999621,21
405,2096,Sleeping Beauty (1959),1959,Animation|Children's|Musical,70mm|animals|animated|animation|cartoon|classic|disney|disney animated feature|fairy tale|fairy tales|good|good versus evil|magic|modern fantasy|romantic|sweet|talking animals|witch|witches,0.1834788,21
387,2087,Peter Pan (1953),1953,Animation|Children's|Fantasy|Musical,adapted from:book|adventure|animated|animation|cartoon|childhood|children|classic|disney|disney animated feature|fairy tale|family|fun|indians|kids and family|peter pan|pirates,0.18327418,21
376,2078,"Jungle Book, The (1967)",1967,Animation|Children's|Comedy|Musical,adapted from:book|animals|animated|animation|cartoon|classic|disney|disney animated feature|jungle|kids and family|musical|original|snakes|talking animals,0.17780705,21
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,1980s|80s|adolescence|childhood|classic|comedy|coming of age|cool|cult classic|excellent script|fun|fun movie|good soundtrack|high school|imdb top 250|mentor|original|pg-13|quotable|rebellion|school|teen|teen movie|teenager|teens,0.23321475,22
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,chick flick|classic|cute|destiny|dialogue|excellent script|feel-good|friendship|girlie movie|good romantic comedies|happy ending|love story|new york|oscar (best writing - screenplay written directly for the screen)|quotable|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|women,0.21249431,22
136,1968,"Breakfast Club, The (1985)",1985,Comedy|Drama,1980s|80s|adolescence|bullying|coming of age|coming-of-age|cult classic|drama|excellent script|geek|geeks|good soundtrack|high school|original|rebellion|school|social commentary|stereotypes|teen|teen movie|teenager|teenagers|teens,0.19880633,22
324,1923,There's Something About Mary (1998),1998,Comedy,comedy|crude humor|dumb|funniest movies|funny|funny as hell|goofy|hilarious|humor|humorous|off-beat comedy|stupidity|very funny,0.1921621,22
332,3253,Wayne's World (1992),1992,Comedy,comedy|dumb but funny|funniest movies|funny|goofy|hilarious|original|parody|quotable|rock and roll|saturday night live|teen|very funny,0.18930161,22
321,1777,"Wedding Singer, The (1998)",1998,Comedy|Romance,1980s|80s|awesome soundtrack|chick flick|comedy|cute!|destiny|feel good movie|feel-good|funny|girlie movie|good romantic comedies|great|great movie|happy ending|love story|nostalgic|romance|romantic|romantic comedy|sweet|very funny,0.18145132,22
858,2144,Sixteen Candles (1984),1984,Comedy,1980s|80s|adolescence|chick flick|classic|comedy|geek|geeks|good soundtrack|high school|nerds|nostalgic|pg-13|quotable|sweet|teen|teen movie|teenager|teenagers|teens,0.18130222,22
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.17854227,22
794,3526,Parenthood (1989),1989,Comedy|Drama,childhood|children|comedy|drama|dysfunctional family|family|family drama|parenthood|touching,0.17625037,22
15,2797,Big (1988),1988,Comedy|Fantasy,80s|adolescence|childhood|children|comedy|fun movie|girlie movie|kids|kids and family|mentor|nostalgic|toys|unlikely friendships,0.17589583,22
88,2571,"Matrix, The (1999)",1999,Action|Sci-Fi|Thriller,action|action packed|alternate reality|alternate universe|artificial intelligence|awesome soundtrack|big budget|carrie-anne moss|cerebral|complex|complicated|computers|confusing|cool|cult classic|cyberpunk|dark hero|dialogue|distopia|dynamic cgi action|dystopia|dystopic future|effects|excellent script|existentialism|fast paced|fight scenes|fighting|fighting the system|future|futuristic|good acting|good action|great|great acting|great ending|great movie|gunfight|hacking|imdb top 250|intense|interesting|kung fu|man versus machine|martial arts|mentor|mythology|original|original plot|oscar (best editing)|philosophical|philosophy|post-apocalyptic|sci fi|sci-fi|science fiction|scifi|special effects|story|storytelling|stylized|technology|thought-provoking|violence|virtual reality|visceral|visual|visually appealing|visually stunning,0.34964785,23
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,action|adventure|aliens|androids|awesome soundtrack|classic|desert|destiny|dialogue|epic|fantasy|fantasy world|franchise|futuristic|good|good versus evil|great ending|great movie|high fantasy|highly quotable|imagination|imdb top 250|masterpiece|mentor|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best supporting actor)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|technology|trilogy|visual|visually appealing|war|wizards,0.3152997,23
53,3578,Gladiator (2000),2000,Action|Drama,action|amazing cinematography|betrayal|big budget|breathtaking|cinematography|courage|destiny|dialogue|drama|dramatic|epic|excellent script|fight scenes|forceful|freedom|good|good acting|good action|great|great acting|great ending|great movie|historical|history|imdb top 250|intense|mentor|oscar|oscar (best actor)|oscar (best cinematography)|oscar (best directing)|oscar (best effects - visual effects)|oscar (best picture)|oscar (best supporting actor)|oscar winner|redemption|revenge|rome|slavery|special effects|story|storytelling|stylized|sword fight|us history|vengeance|very good|violence|violent|visceral|visual|visually stunning|war,0.26428038,23
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,action|action packed|androids|apocalypse|arnold|awesome soundtrack|big budget|chase|cyborgs|dialogue|dynamic cgi action|dystopic future|effects|end of the world|fighting|future|futuristic|good action|good sequel|imdb top 250|man versus machine|mother-son relationship|motorcycle|original|original plot|oscar (best effects - visual effects)|quotable|robot|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|time travel|violence|violent|visceral|visual,0.26408747,23
313,3793,X-Men (2000),2000,Action|Sci-Fi,action|adapted from:comic|alter ego|based on a comic|based on comic|big budget|comic book|comic book adaption|comics|cool|dynamic cgi action|fight scenes|fighting|franchise|future|good|good action|great|marvel|mentor|mutants|pg-13|sci-fi|scifi|sequels|special effects|super hero|super-hero|superhero|superheroes,0.26346707,23
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,action|amazing cinematography|best war films|brutality|courage|drama|dramatic|excellent script|good|good acting|great acting|great ending|great movie|historical|history|imdb top 250|intense|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|powerful ending|realistic|sacrifice|sentimental|spielberg|us history|violence|violent|visceral|war|war movie|wartime|world war ii|wwii,0.26151264,23
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|classic|dark|destiny|dialogue|epic|excellent script|fantasy|forceful|franchise|good|good versus evil|great|great ending|great movie|highly quotable|imdb top 250|intense|mentor|modern fantasy|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best sound)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|trilogy|war,0.26128614,23
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|death|desert|destiny|dialogue|epic|fantasy|franchise|good|good versus evil|great ending|great movie|highly quotable|imdb top 250|intense|mentor|mythology|original|original plot|oscar (best effects - visual effects)|powerful ending|rebellion|redemption|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star wars|story|sword fight|trilogy|war,0.2594543,23
167,50,"Usual Suspects, The (1995)",1995,Crime|Thriller,caper|classic|clever|complex|complicated|complicated plot|con men|conspiracy|crime|enigmatic|ensemble cast|excellent|excellent script|fast paced|good|good acting|good soundtrack|great|great acting|great dialogue|great ending|great movie|heist|imdb top 250|interesting|manipulation|masterpiece|mindfuck|mystery|narrated|neo-noir|noir thriller|organized crime|original|oscar (best actor)|oscar (best directing)|oscar (best supporting actor)|oscar (best writing - screenplay written directly for the screen)|oscar winner|plot|plot twist|police investigation|powerful ending|story|storytelling|stylish|suprisingly clever|surprise ending|suspense|suspenseful|thriller|tricky|twist|twist ending|twists & turns|very good|violence,0.24849053,23
42,3114,Toy Story 2 (1999),1999,Animation|Children's|Comedy,animated|animation|cartoon|children|clever|computer animation|disney|family|friendship|fun|fun movie|good|good sequel|great|great movie|imdb top 250|kids|kids and family|light|original|pixar|pixar animation|sequel|sequels|story|toys|unlikely friendships,0.23817243,23
963,2944,"Dirty Dozen, The (1967)",1967,Action|War,action|best war films|brutality|classic|ensemble cast|german|good action|great acting|great movie|imdb top 250|military|moral ambiguity|nazis|original|oscar (best directing)|runaway|violence|violent|war|wartime|world war ii|wwii,0.21498497,24
1416,3654,"Guns of Navarone, The (1961)",1961,Action|Drama|War,70mm|action|action packed|adventure|best war films|classic|dialogue|dramatic|exciting|forceful|foul language|german|good action|great movie|gunfight|imdb top 250|nazis|oscar (best directing)|story|tense|war|wartime|world war ii|wwii,0.1933142,24
98,349,Clear and Present Danger (1994),1994,Action|Adventure|Thriller,action|adapted from:book|based on a book|based on book|chase|conspiracy|good|good action|mentor|political|president|secret service|tense|thriller|tom clancy|world politics,0.18449335,24
80,1370,Die Hard 2 (1990),1990,Action|Thriller,action|action packed|airport|big budget|chase|explosions|fast paced|good|good action|good sequel|gunfight|intense|sequel|sequels|tense|terrorism|vengeance,0.18256423,24
139,2951,"Fistful of Dollars, A (1964)",1964,Action|Western,anti-hero|classic|ennio morricone|gangs|great movie|greed|gunfight|imdb top 250|masterpiece|moral ambiguity|original|spaghetti western|stylish|tense|trilogy|violence|violent|western,0.1808383,24
145,1201,"Good, The Bad and The Ugly, The (1966)",1966,Action|Western,cinematography|civil war|classic|dialogue|ennio morricone|epic|good|good soundtrack|great ending|greed|gunfight|imdb top 250|long|masterpiece|moral ambiguity|original|oscar (best directing)|scenic|spaghetti western|story|storytelling|tense|treasure hunt|violence|violent|western,0.1759426,24
263,3256,Patriot Games (1992),1992,Action|Thriller,action|action packed|adapted from:book|assassin|assassination|assassins|based on a book|based on book|chase|cia|conspiracy|espionage|fast paced|good|good action|intense|irish|irish accent|mentor|revenge|secret service|secrets|spies|spy|spying|surveillance|suspense|suspenseful|tense|terrorism|thriller|tom clancy|vengeance,0.17583215,24
637,3527,Predator (1987),1987,Action|Sci-Fi|Thriller,action|action packed|alien|aliens|arnold|chase|classic|dialogue|futuristic|good action|hunting|jungle|quotable|sci fi|sci-fi|science fiction|scifi|special effects|survival|suspense|tense|violence|violent|weapons,0.17215443,24
666,2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,alien|aliens|antarctica|classic|claustrophobic|creepy|cult classic|effects|gore|gory|horror|imdb top 250|isolation|masterpiece|monster|original|paranoia|sci fi|sci-fi|science fiction|scifi|special effects|splatter|suspense|suspenseful|tense|visceral|weird,0.17183545,24
1570,434,Cliffhanger (1993),1993,Action|Adventure|Crime,70mm|action|action packed|big budget|chase|exciting|explosions|fast paced|good action|mountain climbing,0.16846988,24
1,3408,Erin Brockovich (2000),2000,Drama,based on a true story|based on true story|courtroom|drama|dramatic|feel good movie|feel-good|fighting the system|girlie movie|good|great acting|lawyer|lawyers|mentor|oscar|oscar (best actress)|oscar (best directing)|true story,0.20434418,25
215,2908,Boys Don't Cry (1999),1999,Drama,based on a true story|based on true story|brutality|cross dressing|disturbing|drama|dramatic|great acting|homophobia|loneliness|male nudity|obsession|original|oscar|oscar (best actress)|oscar (best directing)|oscar (best supporting actress)|pornography|queer|rape|sexual|sexualized violence|small town|tragedy|transgender|true story,0.19985592,25
610,3176,"Talented Mr. Ripley, The (1999)",1999,Drama|Mystery|Thriller,adapted from:book|character study|complex|great acting|obsession|original|psychological|psychology|secrets|serial killer|suspense|twists & turns|very interesting,0.19959794,25
587,2707,Arlington Road (1999),1999,Thriller,alternate endings|bad ending|conspiracy|conspiracy theory|good|great acting|great ending|intense|interesting|paranoia|plot twist|police investigation|powerful ending|psychological|psychology|secrets|single father|surprise ending|suspense|suspenseful|tense|terrorism|thriller|twist|twist ending|twists & turns,0.18971746,25
668,454,"Firm, The (1993)",1993,Drama|Thriller,adapted from:book|based on a book|book was better|chase|conspiracy|good|lawyer|lawyers|mentor|secrets|surveillance|suspense|suspenseful|tense|thriller|tom clancy|twists & turns,0.17890015,25
613,628,Primal Fear (1996),1996,Drama|Thriller,court|courtroom|courtroom drama|crime|drama|excellent script|good|great acting|great ending|intense|investigation|justice|lawyer|lawyers|manipulation|mentor|murder|murder mystery|plot twist|police investigation|political corruption|psychological|secrets|surprise ending|suspense|thriller|twist|twist ending|twists & turns,0.17082758,25
282,1704,Good Will Hunting (1997),1997,Drama,boston|complex|dialogue driven|drama|dramatic|earnest|excellent|excellent script|exceptional acting|feel-good|foul language|friendship|genius|good|good acting|good soundtrack|great acting|great ending|great movie|heartwarming|imdb top 250|inspirational|intellectual|interesting|math|mathematics|mentor|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar (best writing - screenplay written directly for the screen)|oscar winner|philosophy|psychiatry|psychology|rags to riches|relationships|touching|unlikely friendships,0.16722222,25
631,3006,"Insider, The (1999)",1999,Drama,based on a true story|based on true story|business|cinematography|complex|conspiracy|corporate america|corruption|drama|dramatic|excellent script|exceptional acting|good acting|great acting|great movie|greed|imdb top 250|intense|interesting|journalism|mentor|original|oscar|oscar (best actress)|oscar (best directing)|secrets|story|storytelling|suspense|tense|true story,0.1672038,25
443,2336,Elizabeth (1998),1998,Drama,betrayal|biographical|biography|biopic|british|cinematography|costume drama|drama|dramatic|england|factual|historical|history|mozart|original|oscar|oscar (best actress)|oscar (best directing)|period piece|us history,0.16559066,25
557,3148,"Cider House Rules, The (1999)",1999,Drama,abortion|adapted from:book|based on a book|based on book|coming of age|compassionate|destiny|drama|dramatic|great acting|mentor|oscar|oscar (best picture)|oscar (best supporting actor)|sentimental|touching,0.16448218,25
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,1980s|80s|adolescence|childhood|classic|comedy|coming of age|cool|cult classic|excellent script|fun|fun movie|good soundtrack|high school|imdb top 250|mentor|original|pg-13|quotable|rebellion|school|teen|teen movie|teenager|teens,0.23014665,26
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,chick flick|classic|cute|destiny|dialogue|excellent script|feel-good|friendship|girlie movie|good romantic comedies|happy ending|love story|new york|oscar (best writing - screenplay written directly for the screen)|quotable|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|women,0.21199079,26
136,1968,"Breakfast Club, The (1985)",1985,Comedy|Drama,1980s|80s|adolescence|bullying|coming of age|coming-of-age|cult classic|drama|excellent script|geek|geeks|good soundtrack|high school|original|rebellion|school|social commentary|stereotypes|teen|teen movie|teenager|teenagers|teens,0.19970204,26
324,1923,There's Something About Mary (1998),1998,Comedy,comedy|crude humor|dumb|funniest movies|funny|funny as hell|goofy|hilarious|humor|humorous|off-beat comedy|stupidity|very funny,0.18883842,26
332,3253,Wayne's World (1992),1992,Comedy,comedy|dumb but funny|funniest movies|funny|goofy|hilarious|original|parody|quotable|rock and roll|saturday night live|teen|very funny,0.18842863,26
321,1777,"Wedding Singer, The (1998)",1998,Comedy|Romance,1980s|80s|awesome soundtrack|chick flick|comedy|cute!|destiny|feel good movie|feel-good|funny|girlie movie|good romantic comedies|great|great movie|happy ending|love story|nostalgic|romance|romantic|romantic comedy|sweet|very funny,0.18139024,26
858,2144,Sixteen Candles (1984),1984,Comedy,1980s|80s|adolescence|chick flick|classic|comedy|geek|geeks|good soundtrack|high school|nerds|nostalgic|pg-13|quotable|sweet|teen|teen movie|teenager|teenagers|teens,0.18126342,26
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,0.17862646,26
794,3526,Parenthood (1989),1989,Comedy|Drama,childhood|children|comedy|drama|dysfunctional family|family|family drama|parenthood|touching,0.17647731,26
15,2797,Big (1988),1988,Comedy|Fantasy,80s|adolescence|childhood|children|comedy|fun movie|girlie movie|kids|kids and family|mentor|nostalgic|toys|unlikely friendships,0.17588156,26
1,3408,Erin Brockovich (2000),2000,Drama,based on a true story|based on true story|courtroom|drama|dramatic|feel good movie|feel-good|fighting the system|girlie movie|good|great acting|lawyer|lawyers|mentor|oscar|oscar (best actress)|oscar (best directing)|true story,0.20407085,27
610,3176,"Talented Mr. Ripley, The (1999)",1999,Drama|Mystery|Thriller,adapted from:book|character study|complex|great acting|obsession|original|psychological|psychology|secrets|serial killer|suspense|twists & turns|very interesting,0.19906776,27
215,2908,Boys Don't Cry (1999),1999,Drama,based on a true story|based on true story|brutality|cross dressing|disturbing|drama|dramatic|great acting|homophobia|loneliness|male nudity|obsession|original|oscar|oscar (best actress)|oscar (best directing)|oscar (best supporting actress)|pornography|queer|rape|sexual|sexualized violence|small town|tragedy|transgender|true story,0.19900954,27
587,2707,Arlington Road (1999),1999,Thriller,alternate endings|bad ending|conspiracy|conspiracy theory|good|great acting|great ending|intense|interesting|paranoia|plot twist|police investigation|powerful ending|psychological|psychology|secrets|single father|surprise ending|suspense|suspenseful|tense|terrorism|thriller|twist|twist ending|twists & turns,0.18980612,27
668,454,"Firm, The (1993)",1993,Drama|Thriller,adapted from:book|based on a book|book was better|chase|conspiracy|good|lawyer|lawyers|mentor|secrets|surveillance|suspense|suspenseful|tense|thriller|tom clancy|twists & turns,0.17872174,27
613,628,Primal Fear (1996),1996,Drama|Thriller,court|courtroom|courtroom drama|crime|drama|excellent script|good|great acting|great ending|intense|investigation|justice|lawyer|lawyers|manipulation|mentor|murder|murder mystery|plot twist|police investigation|political corruption|psychological|secrets|surprise ending|suspense|thriller|twist|twist ending|twists & turns,0.1709212,27
631,3006,"Insider, The (1999)",1999,Drama,based on a true story|based on true story|business|cinematography|complex|conspiracy|corporate america|corruption|drama|dramatic|excellent script|exceptional acting|good acting|great acting|great movie|greed|imdb top 250|intense|interesting|journalism|mentor|original|oscar|oscar (best actress)|oscar (best directing)|secrets|story|storytelling|suspense|tense|true story,0.16791204,27
561,3160,Magnolia (1999),1999,Drama,bleak|cathartic|cerebral|complex|depression|drug addiction|emotional|ensemble cast|existentialism|good soundtrack|great acting|imdb top 250|interesting|intimate|loneliness|long|love|masterpiece|melancholic|melancholy|multiple storylines|nonlinear|original|redemption|reflective|storytelling|talky|visually appealing|weird,0.16509746,27
282,1704,Good Will Hunting (1997),1997,Drama,boston|complex|dialogue driven|drama|dramatic|earnest|excellent|excellent script|exceptional acting|feel-good|foul language|friendship|genius|good|good acting|good soundtrack|great acting|great ending|great movie|heartwarming|imdb top 250|inspirational|intellectual|interesting|math|mathematics|mentor|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar (best writing - screenplay written directly for the screen)|oscar winner|philosophy|psychiatry|psychology|rags to riches|relationships|touching|unlikely friendships,0.1648538,27
443,2336,Elizabeth (1998),1998,Drama,betrayal|biographical|biography|biopic|british|cinematography|costume drama|drama|dramatic|england|factual|historical|history|mozart|original|oscar|oscar (best actress)|oscar (best directing)|period piece|us history,0.1648253,27
940,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),1950,Film-Noir,afi 100 (movie quotes)|amazing cinematography|black and white|classic|criterion|cynical|dark|dramatic|eerie|film noir|great acting|greed|hollywood|imdb top 250|insanity|interesting|loneliness|masterpiece|narrated|noir|obsession|original|oscar (best actress)|oscar (best directing)|oscar (best picture)|satirical|silent|talky,0.17169079,28
