item_id,item,title,year,genres,item weight,prototype
325,1060,Swingers (1996),1996,Comedy|Drama,0.33646944,37
336,778,Trainspotting (1996),1996,Drama,0.3142724,37
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.30318293,37
185,1213,GoodFellas (1990),1990,Crime|Drama,0.29555178,37
300,555,True Romance (1993),1993,Action|Crime|Romance,0.27995142,37
213,1095,Glengarry Glen Ross (1992),1992,Drama,0.27843985,37
1557,1245,Miller's Crossing (1990),1990,Drama,0.27540877,37
43,608,Fargo (1996),1996,Crime|Drama|Thriller,0.27478552,37
330,1148,"Wrong Trousers, The (1993)",1993,Animation|Comedy,0.5611603,38
323,745,"Close Shave, A (1995)",1995,Animation|Comedy|Thriller,0.48031443,38
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,0.47839454,38
137,1136,Monty Python and the Holy Grail (1974),1974,Comedy,0.47727028,38
162,2700,"South Park: Bigger, Longer and Uncut (1999)",1999,Animation|Comedy,0.44794932,38
334,1223,"Grand Day Out, A (1992)",1992,Animation|Comedy,0.44485095,38
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,0.4231082,38
318,223,Clerks (1994),1994,Comedy,0.42173406,38
206,2395,Rushmore (1998),1998,Comedy,0.41773158,38
196,1517,Austin Powers: International Man of Mystery (1997),1997,Comedy,0.4145128,38
325,1060,Swingers (1996),1996,Comedy|Drama,0.32311398,39
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.31079647,39
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.27581143,39
336,778,Trainspotting (1996),1996,Drama,0.2745588,39
346,1257,Better Off Dead... (1985),1985,Comedy,0.25691292,39
493,2371,Fletch (1985),1985,Comedy,0.2562662,39
1839,101,Bottle Rocket (1996),1996,Comedy,0.250959,39
853,3424,Do the Right Thing (1989),1989,Comedy|Drama,0.2453426,39
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.24447472,39
951,1285,Heathers (1989),1989,Comedy,0.24162059,39
222,1101,Top Gun (1986),1986,Action|Romance,0.59061396,40
118,1291,Indiana Jones and the Last Crusade (1989),1989,Action|Adventure,0.58354104,40
98,349,Clear and Present Danger (1994),1994,Action|Adventure|Thriller,0.5653232,40
263,3256,Patriot Games (1992),1992,Action|Thriller,0.56133026,40
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,0.55477214,40
907,1608,Air Force One (1997),1997,Action|Thriller,0.54611486,40
961,3062,"Longest Day, The (1962)",1962,Action|Drama|War,0.5279276,40
83,590,Dances with Wolves (1990),1990,Adventure|Drama|Western,0.5274797,40
141,1036,Die Hard (1988),1988,Action|Thriller,0.5242299,40
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,0.50951684,40
666,2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,0.4323856,41
1033,1130,"Howling, The (1980)",1980,Horror,0.42385536,41
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.3958106,41
679,2527,Westworld (1973),1973,Action|Sci-Fi|Thriller|Western,0.3712657,41
876,1663,Stripes (1981),1981,Comedy,0.3702799,41
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.36309406,41
1423,2867,Fright Night (1985),1985,Comedy|Horror,0.36225742,41
2037,2518,Night Shift (1982),1982,Comedy,0.35985616,41
747,1321,"American Werewolf in London, An (1981)",1981,Horror,0.35883275,41
128,3552,Caddyshack (1980),1980,Comedy,0.35743552,41
666,2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,0.40709817,42
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.3860794,42
1033,1130,"Howling, The (1980)",1980,Horror,0.36650202,42
677,610,Heavy Metal (1981),1981,Action|Adventure|Animation|Horror|Sci-Fi,0.36573762,42
679,2527,Westworld (1973),1973,Action|Sci-Fi|Thriller|Western,0.35775506,42
847,2528,Logan's Run (1976),1976,Action|Adventure|Sci-Fi,0.3426675,42
628,2553,Village of the Damned (1960),1960,Horror|Sci-Fi|Thriller,0.34059235,42
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.33920917,42
389,2662,"War of the Worlds, The (1953)",1953,Action|Sci-Fi|War,0.33739758,42
658,3576,"Hidden, The (1987)",1987,Action|Horror|Sci-Fi,0.33337298,42
1411,2919,Year of Living Dangerously (1982),1982,Drama|Romance,0.5142198,43
862,1296,"Room with a View, A (1986)",1986,Drama|Romance,0.51138,43
82,3334,Key Largo (1948),1948,Crime|Drama|Film-Noir|Thriller,0.44186935,43
1032,2941,South Pacific (1958),1958,Musical|Romance|War,0.4163762,43
100,1096,Sophie's Choice (1982),1982,Drama,0.3969771,43
837,911,Charade (1963),1963,Comedy|Mystery|Romance|Thriller,0.38992915,43
1097,1964,Klute (1971),1971,Drama|Mystery,0.3811914,43
1732,3724,Coming Home (1978),1978,Drama|War,0.37946776,43
1505,2130,Atlantic City (1980),1980,Crime|Drama|Romance,0.37672055,43
2383,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982,Drama,0.37662512,43
243,17,Sense and Sensibility (1995),1995,Drama|Romance,0.6064999,44
489,899,Singin' in the Rain (1952),1952,Musical|Romance,0.54619306,44
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,0.5179329,44
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.49344146,44
94,1957,Chariots of Fire (1981),1981,Drama,0.46950814,44
240,1947,West Side Story (1961),1961,Musical|Romance,0.46865872,44
249,914,My Fair Lady (1964),1964,Musical|Romance,0.46800748,44
862,1296,"Room with a View, A (1986)",1986,Drama|Romance,0.46099022,44
63,1293,Gandhi (1982),1982,Drama,0.4546839,44
629,1185,My Left Foot (1989),1989,Drama,0.4527655,44
1705,2881,Double Jeopardy (1999),1999,Action|Thriller,0.62313503,45
622,2724,Runaway Bride (1999),1999,Comedy|Romance,0.56144446,45
1125,2722,Deep Blue Sea (1999),1999,Action|Sci-Fi|Thriller,0.54473585,45
1848,2688,"General's Daughter, The (1999)",1999,Drama|Thriller,0.53697073,45
591,3005,"Bone Collector, The (1999)",1999,Thriller,0.5286532,45
1163,2605,Entrapment (1999),1999,Crime|Thriller,0.5190039,45
1015,1792,U.S. Marshalls (1998),1998,Action|Thriller,0.51494676,45
599,2694,Big Daddy (1999),1999,Comedy,0.5147745,45
238,3753,"Patriot, The (2000)",2000,Action|Drama|War,0.51157,45
1681,3513,Rules of Engagement (2000),2000,Drama|Thriller,0.5101652,45
1705,2881,Double Jeopardy (1999),1999,Action|Thriller,0.6468053,46
622,2724,Runaway Bride (1999),1999,Comedy|Romance,0.59534174,46
1848,2688,"General's Daughter, The (1999)",1999,Drama|Thriller,0.5572053,46
1681,3513,Rules of Engagement (2000),2000,Drama|Thriller,0.5461238,46
238,3753,"Patriot, The (2000)",2000,Action|Drama|War,0.5405733,46
591,3005,"Bone Collector, The (1999)",1999,Thriller,0.5389959,46
1198,3555,U-571 (2000),2000,Action|Thriller,0.53029287,46
1163,2605,Entrapment (1999),1999,Crime|Thriller,0.5291796,46
1125,2722,Deep Blue Sea (1999),1999,Action|Sci-Fi|Thriller,0.5282687,46
1015,1792,U.S. Marshalls (1998),1998,Action|Thriller,0.52268726,46
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.3593028,47
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.33274788,47
336,778,Trainspotting (1996),1996,Drama,0.32428312,47
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.31991598,47
185,1213,GoodFellas (1990),1990,Crime|Drama,0.30517513,47
109,318,"Shawshank Redemption, The (1994)",1994,Drama,0.28274345,47
315,47,Seven (Se7en) (1995),1995,Crime|Thriller,0.28205207,47
288,3246,Malcolm X (1992),1992,Drama,0.2792571,47
44,1246,Dead Poets Society (1989),1989,Drama,0.27696615,47
655,428,"Bronx Tale, A (1993)",1993,Drama,0.27177274,47
667,3300,Pitch Black (2000),2000,Action|Sci-Fi,0.52797747,48
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.4698744,48
778,1219,Psycho (1960),1960,Horror|Thriller,0.45533583,48
53,3578,Gladiator (2000),2000,Action|Drama,0.42946354,48
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,0.4262714,48
670,968,Night of the Living Dead (1968),1968,Horror|Sci-Fi,0.42570868,48
828,2712,Eyes Wide Shut (1999),1999,Drama,0.423935,48
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.42046458,48
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,0.4159024,48
931,1248,Touch of Evil (1958),1958,Crime|Film-Noir|Thriller,0.41547602,48
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.31906486,49
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.31362346,49
325,1060,Swingers (1996),1996,Comedy|Drama,0.28480116,49
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.27909163,49
185,1213,GoodFellas (1990),1990,Crime|Drama,0.26569945,49
300,555,True Romance (1993),1993,Action|Crime|Romance,0.26386413,49
655,428,"Bronx Tale, A (1993)",1993,Drama,0.25588185,49
336,778,Trainspotting (1996),1996,Drama,0.2535914,49
190,1729,Jackie Brown (1997),1997,Crime|Drama,0.25256115,49
213,1095,Glengarry Glen Ross (1992),1992,Drama,0.25153512,49
1411,2919,Year of Living Dangerously (1982),1982,Drama|Romance,0.4938136,50
862,1296,"Room with a View, A (1986)",1986,Drama|Romance,0.49308735,50
82,3334,Key Largo (1948),1948,Crime|Drama|Film-Noir|Thriller,0.45363733,50
1032,2941,South Pacific (1958),1958,Musical|Romance|War,0.3922292,50
1505,2130,Atlantic City (1980),1980,Crime|Drama|Romance,0.38543838,50
2383,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982,Drama,0.38518915,50
1722,907,"Gay Divorcee, The (1934)",1934,Comedy|Musical|Romance,0.37928355,50
1097,1964,Klute (1971),1971,Drama|Mystery,0.37759304,50
837,911,Charade (1963),1963,Comedy|Mystery|Romance|Thriller,0.3759412,50
100,1096,Sophie's Choice (1982),1982,Drama,0.37377593,50
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.35559985,51
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.31511906,51
336,778,Trainspotting (1996),1996,Drama,0.31506425,51
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.29488167,51
185,1213,GoodFellas (1990),1990,Crime|Drama,0.29047552,51
315,47,Seven (Se7en) (1995),1995,Crime|Thriller,0.27844843,51
44,1246,Dead Poets Society (1989),1989,Drama,0.26600015,51
860,175,Kids (1995),1995,Drama,0.26234794,51
325,1060,Swingers (1996),1996,Comedy|Drama,0.2605303,51
817,1222,Full Metal Jacket (1987),1987,Action|Drama|War,0.2579822,51
325,1060,Swingers (1996),1996,Comedy|Drama,0.338208,52
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.3321943,52
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.29822585,52
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.29724845,52
336,778,Trainspotting (1996),1996,Drama,0.28511274,52
887,3360,Hoosiers (1986),1986,Drama,0.27911523,52
655,428,"Bronx Tale, A (1993)",1993,Drama,0.27108845,52
185,1213,GoodFellas (1990),1990,Crime|Drama,0.26711124,52
1557,1245,Miller's Crossing (1990),1990,Drama,0.26482058,52
213,1095,Glengarry Glen Ross (1992),1992,Drama,0.26335713,52
215,2908,Boys Don't Cry (1999),1999,Drama,0.24850968,53
599,2694,Big Daddy (1999),1999,Comedy,0.20811655,53
867,2757,Frances (1982),1982,Drama,0.19066663,53
1,3408,Erin Brockovich (2000),2000,Drama,0.18841602,53
195,2318,Happiness (1998),1998,Comedy,0.18059823,53
894,3101,Fatal Attraction (1987),1987,Thriller,0.17943555,53
626,2975,"Best Man, The (1999)",1999,Drama,0.17908113,53
561,3160,Magnolia (1999),1999,Drama,0.17756401,53
1047,2485,She's All That (1999),1999,Comedy|Romance,0.17755005,53
1050,2710,"Blair Witch Project, The (1999)",1999,Horror,0.17738639,53
243,17,Sense and Sensibility (1995),1995,Drama|Romance,0.5790087,54
489,899,Singin' in the Rain (1952),1952,Musical|Romance,0.5555037,54
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,0.50269073,54
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.48099428,54
240,1947,West Side Story (1961),1961,Musical|Romance,0.4763872,54
249,914,My Fair Lady (1964),1964,Musical|Romance,0.46828133,54
862,1296,"Room with a View, A (1986)",1986,Drama|Romance,0.45645776,54
6,919,"Wizard of Oz, The (1939)",1939,Adventure|Children's|Drama|Musical,0.44998285,54
629,1185,My Left Foot (1989),1989,Drama,0.4412972,54
94,1957,Chariots of Fire (1981),1981,Drama,0.4383654,54
599,2694,Big Daddy (1999),1999,Comedy,0.24050625,55
1403,1888,Hope Floats (1998),1998,Comedy|Drama|Romance,0.22709371,55
234,3604,Gypsy (1962),1962,Musical,0.22078715,55
1047,2485,She's All That (1999),1999,Comedy|Romance,0.22045213,55
838,1958,Terms of Endearment (1983),1983,Comedy|Drama,0.21661411,55
1774,932,"Affair to Remember, An (1957)",1957,Romance,0.21617116,55
623,2581,Never Been Kissed (1999),1999,Comedy|Romance,0.20822844,55
867,2757,Frances (1982),1982,Drama,0.20501941,55
626,2975,"Best Man, The (1999)",1999,Drama,0.20229843,55
215,2908,Boys Don't Cry (1999),1999,Drama,0.19651483,55
330,1148,"Wrong Trousers, The (1993)",1993,Animation|Comedy,0.5795995,56
323,745,"Close Shave, A (1995)",1995,Animation|Comedy|Thriller,0.50080895,56
137,1136,Monty Python and the Holy Grail (1974),1974,Comedy,0.4965027,56
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,0.4947695,56
334,1223,"Grand Day Out, A (1992)",1992,Animation|Comedy,0.46306473,56
162,2700,"South Park: Bigger, Longer and Uncut (1999)",1999,Animation|Comedy,0.45656672,56
711,3396,"Muppet Movie, The (1979)",1979,Children's|Comedy,0.43002272,56
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,0.4272943,56
32,1,Toy Story (1995),1995,Animation|Children's|Comedy,0.4199479,56
206,2395,Rushmore (1998),1998,Comedy,0.4167987,56
373,2140,"Dark Crystal, The (1982)",1982,Children's|Fantasy|Sci-Fi,0.56568897,57
437,1967,Labyrinth (1986),1986,Adventure|Children's|Fantasy,0.5511016,57
395,2161,"NeverEnding Story, The (1984)",1984,Adventure|Children's|Fantasy,0.53731817,57
697,2139,"Secret of NIMH, The (1982)",1982,Animation|Children's,0.46915045,57
435,1025,"Sword in the Stone, The (1963)",1963,Animation|Children's,0.4132742,57
702,2143,Legend (1985),1985,Adventure|Fantasy|Romance,0.41298857,57
482,2005,"Goonies, The (1985)",1985,Adventure|Children's|Fantasy,0.4036145,57
387,2087,Peter Pan (1953),1953,Animation|Children's|Fantasy|Musical,0.40359613,57
447,1032,Alice in Wonderland (1951),1951,Animation|Children's|Musical,0.40344098,57
281,741,Ghost in the Shell (Kokaku kidotai) (1995),1995,Animation|Sci-Fi,0.39693367,57
599,2694,Big Daddy (1999),1999,Comedy,0.26959607,58
1047,2485,She's All That (1999),1999,Comedy|Romance,0.22251695,58
215,2908,Boys Don't Cry (1999),1999,Drama,0.21569446,58
1403,1888,Hope Floats (1998),1998,Comedy|Drama|Romance,0.20871867,58
586,2706,American Pie (1999),1999,Comedy,0.20788379,58
1705,2881,Double Jeopardy (1999),1999,Action|Thriller,0.20715022,58
1,3408,Erin Brockovich (2000),2000,Drama,0.20677729,58
1848,2688,"General's Daughter, The (1999)",1999,Drama|Thriller,0.20470591,58
626,2975,"Best Man, The (1999)",1999,Drama,0.20262557,58
623,2581,Never Been Kissed (1999),1999,Comedy|Romance,0.20235097,58
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.3420608,59
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.30874988,59
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.30315864,59
336,778,Trainspotting (1996),1996,Drama,0.28794125,59
185,1213,GoodFellas (1990),1990,Crime|Drama,0.28389442,59
325,1060,Swingers (1996),1996,Comedy|Drama,0.27285734,59
44,1246,Dead Poets Society (1989),1989,Drama,0.2719132,59
887,3360,Hoosiers (1986),1986,Drama,0.26569352,59
315,47,Seven (Se7en) (1995),1995,Crime|Thriller,0.26316005,59
288,3246,Malcolm X (1992),1992,Drama,0.26119977,59
666,2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,0.4385268,60
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.4141002,60
679,2527,Westworld (1973),1973,Action|Sci-Fi|Thriller|Western,0.3897529,60
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.3745197,60
1033,1130,"Howling, The (1980)",1980,Horror,0.37353545,60
677,610,Heavy Metal (1981),1981,Action|Adventure|Animation|Horror|Sci-Fi,0.36497095,60
847,2528,Logan's Run (1976),1976,Action|Adventure|Sci-Fi,0.36308295,60
628,2553,Village of the Damned (1960),1960,Horror|Sci-Fi|Thriller,0.36041364,60
658,3576,"Hidden, The (1987)",1987,Action|Horror|Sci-Fi,0.35257557,60
2037,2518,Night Shift (1982),1982,Comedy,0.35223588,60
215,2908,Boys Don't Cry (1999),1999,Drama,0.23435114,61
599,2694,Big Daddy (1999),1999,Comedy,0.2112511,61
1,3408,Erin Brockovich (2000),2000,Drama,0.20153798,61
838,1958,Terms of Endearment (1983),1983,Comedy|Drama,0.2015179,61
867,2757,Frances (1982),1982,Drama,0.1986237,61
1047,2485,She's All That (1999),1999,Comedy|Romance,0.19546986,61
1774,932,"Affair to Remember, An (1957)",1957,Romance,0.18848869,61
894,3101,Fatal Attraction (1987),1987,Thriller,0.18778391,61
1403,1888,Hope Floats (1998),1998,Comedy|Drama|Romance,0.1859123,61
623,2581,Never Been Kissed (1999),1999,Comedy|Romance,0.185515,61
667,3300,Pitch Black (2000),2000,Action|Sci-Fi,0.5075712,62
778,1219,Psycho (1960),1960,Horror|Thriller,0.44119704,62
931,1248,Touch of Evil (1958),1958,Crime|Film-Noir|Thriller,0.42062292,62
53,3578,Gladiator (2000),2000,Action|Drama,0.41876456,62
828,2712,Eyes Wide Shut (1999),1999,Drama,0.4095758,62
1305,3930,"Creature From the Black Lagoon, The (1954)",1954,Horror,0.40876812,62
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.40514833,62
264,1221,"Godfather: Part II, The (1974)",1974,Action|Crime|Drama,0.40064934,62
670,968,Night of the Living Dead (1968),1968,Horror|Sci-Fi,0.3942154,62
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.38630784,62
599,2694,Big Daddy (1999),1999,Comedy,0.2314056,63
215,2908,Boys Don't Cry (1999),1999,Drama,0.22833721,63
1047,2485,She's All That (1999),1999,Comedy|Romance,0.19804575,63
1790,2188,54 (1998),1998,Drama,0.18597634,63
623,2581,Never Been Kissed (1999),1999,Comedy|Romance,0.18503281,63
586,2706,American Pie (1999),1999,Comedy,0.18408076,63
626,2975,"Best Man, The (1999)",1999,Drama,0.18314168,63
884,2541,Cruel Intentions (1999),1999,Drama,0.18235703,63
234,3604,Gypsy (1962),1962,Musical,0.18003158,63
195,2318,Happiness (1998),1998,Comedy,0.17949982,63
1671,1260,M (1931),1931,Crime|Film-Noir|Thriller,0.6738044,64
1482,3134,"Grand Illusion (Grande illusion, La) (1937)",1937,Drama|War,0.6441858,64
977,3022,"General, The (1927)",1927,Comedy,0.63193697,64
1735,2937,"Palm Beach Story, The (1942)",1942,Comedy,0.6187563,64
1734,2936,Sullivan's Travels (1942),1942,Comedy,0.61827594,64
1722,907,"Gay Divorcee, The (1934)",1934,Comedy|Musical|Romance,0.6049819,64
54,3030,Yojimbo (1961),1961,Comedy|Drama|Western,0.5967725,64
931,1248,Touch of Evil (1958),1958,Crime|Film-Noir|Thriller,0.56213343,64
1676,3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",1925,Drama|War,0.5571759,64
1956,935,"Band Wagon, The (1953)",1953,Comedy|Musical,0.545091,64
330,1148,"Wrong Trousers, The (1993)",1993,Animation|Comedy,0.575816,65
137,1136,Monty Python and the Holy Grail (1974),1974,Comedy,0.5019205,65
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,0.49604058,65
323,745,"Close Shave, A (1995)",1995,Animation|Comedy|Thriller,0.49287114,65
334,1223,"Grand Day Out, A (1992)",1992,Animation|Comedy,0.4590366,65
162,2700,"South Park: Bigger, Longer and Uncut (1999)",1999,Animation|Comedy,0.45847854,65
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,0.44507155,65
318,223,Clerks (1994),1994,Comedy,0.435637,65
711,3396,"Muppet Movie, The (1979)",1979,Children's|Comedy,0.4316625,65
206,2395,Rushmore (1998),1998,Comedy,0.4292955,65
222,1101,Top Gun (1986),1986,Action|Romance,0.61412805,66
118,1291,Indiana Jones and the Last Crusade (1989),1989,Action|Adventure,0.5799725,66
98,349,Clear and Present Danger (1994),1994,Action|Adventure|Thriller,0.562283,66
263,3256,Patriot Games (1992),1992,Action|Thriller,0.5575926,66
907,1608,Air Force One (1997),1997,Action|Thriller,0.5518517,66
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,0.5442086,66
141,1036,Die Hard (1988),1988,Action|Thriller,0.5255558,66
961,3062,"Longest Day, The (1962)",1962,Action|Drama|War,0.51794165,66
83,590,Dances with Wolves (1990),1990,Adventure|Drama|Western,0.49566302,66
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,0.49072796,66
667,3300,Pitch Black (2000),2000,Action|Sci-Fi,0.47915217,67
778,1219,Psycho (1960),1960,Horror|Thriller,0.45942417,67
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.44549882,67
264,1221,"Godfather: Part II, The (1974)",1974,Action|Crime|Drama,0.4233559,67
570,858,"Godfather, The (1972)",1972,Action|Crime|Drama,0.40450504,67
931,1248,Touch of Evil (1958),1958,Crime|Film-Noir|Thriller,0.40436396,67
1305,3930,"Creature From the Black Lagoon, The (1954)",1954,Horror,0.4034268,67
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,0.40295503,67
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,0.39596626,67
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,0.39557686,67
373,2140,"Dark Crystal, The (1982)",1982,Children's|Fantasy|Sci-Fi,0.57081103,68
437,1967,Labyrinth (1986),1986,Adventure|Children's|Fantasy,0.5534783,68
395,2161,"NeverEnding Story, The (1984)",1984,Adventure|Children's|Fantasy,0.5413035,68
697,2139,"Secret of NIMH, The (1982)",1982,Animation|Children's,0.47203252,68
387,2087,Peter Pan (1953),1953,Animation|Children's|Fantasy|Musical,0.42571634,68
435,1025,"Sword in the Stone, The (1963)",1963,Animation|Children's,0.4201237,68
405,2096,Sleeping Beauty (1959),1959,Animation|Children's|Musical,0.41803688,68
447,1032,Alice in Wonderland (1951),1951,Animation|Children's|Musical,0.41664115,68
702,2143,Legend (1985),1985,Adventure|Fantasy|Romance,0.4089364,68
482,2005,"Goonies, The (1985)",1985,Adventure|Children's|Fantasy,0.40799794,68
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,0.34278658,69
325,1060,Swingers (1996),1996,Comedy|Drama,0.3130005,69
1026,431,Carlito's Way (1993),1993,Crime|Drama,0.3098877,69
163,296,Pulp Fiction (1994),1994,Crime|Drama,0.30933383,69
336,778,Trainspotting (1996),1996,Drama,0.28928563,69
185,1213,GoodFellas (1990),1990,Crime|Drama,0.28035632,69
887,3360,Hoosiers (1986),1986,Drama,0.2788535,69
44,1246,Dead Poets Society (1989),1989,Drama,0.27383924,69
1446,2114,"Outsiders, The (1983)",1983,Drama,0.26466852,69
655,428,"Bronx Tale, A (1993)",1993,Drama,0.26227456,69
599,2694,Big Daddy (1999),1999,Comedy,0.20497227,70
215,2908,Boys Don't Cry (1999),1999,Drama,0.19706416,70
838,1958,Terms of Endearment (1983),1983,Comedy|Drama,0.18831958,70
1774,932,"Affair to Remember, An (1957)",1957,Romance,0.1850222,70
1403,1888,Hope Floats (1998),1998,Comedy|Drama|Romance,0.18456794,70
894,3101,Fatal Attraction (1987),1987,Thriller,0.18327992,70
1,3408,Erin Brockovich (2000),2000,Drama,0.18281561,70
1047,2485,She's All That (1999),1999,Comedy|Romance,0.18055892,70
1848,2688,"General's Daughter, The (1999)",1999,Drama|Thriller,0.17895363,70
867,2757,Frances (1982),1982,Drama,0.17855363,70
667,3300,Pitch Black (2000),2000,Action|Sci-Fi,0.48528388,71
778,1219,Psycho (1960),1960,Horror|Thriller,0.4598836,71
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.4439671,71
670,968,Night of the Living Dead (1968),1968,Horror|Sci-Fi,0.42886668,71
931,1248,Touch of Evil (1958),1958,Crime|Film-Noir|Thriller,0.42791378,71
1305,3930,"Creature From the Black Lagoon, The (1954)",1954,Horror,0.40891972,71
760,1350,"Omen, The (1976)",1976,Horror,0.40827757,71
828,2712,Eyes Wide Shut (1999),1999,Drama,0.39831254,71
835,2160,Rosemary's Baby (1968),1968,Horror|Thriller,0.39334813,71
652,2901,Phantasm (1979),1979,Horror|Sci-Fi,0.39221087,71
666,2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,0.46163565,72
1033,1130,"Howling, The (1980)",1980,Horror,0.43654782,72
469,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,0.42292985,72
677,610,Heavy Metal (1981),1981,Action|Adventure|Animation|Horror|Sci-Fi,0.4010979,72
679,2527,Westworld (1973),1973,Action|Sci-Fi|Thriller|Western,0.38990623,72
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,0.3870618,72
1423,2867,Fright Night (1985),1985,Comedy|Horror,0.3846255,72
876,1663,Stripes (1981),1981,Comedy,0.3841845,72
1358,2459,"Texas Chainsaw Massacre, The (1974)",1974,Horror,0.38351807,72
128,3552,Caddyshack (1980),1980,Comedy,0.37959397,72
243,17,Sense and Sensibility (1995),1995,Drama|Romance,0.6034083,73
489,899,Singin' in the Rain (1952),1952,Musical|Romance,0.5717638,73
337,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,0.54381484,73
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,0.53362477,73
240,1947,West Side Story (1961),1961,Musical|Romance,0.49214077,73
249,914,My Fair Lady (1964),1964,Musical|Romance,0.4784717,73
6,919,"Wizard of Oz, The (1939)",1939,Adventure|Children's|Drama|Musical,0.46784663,73
486,898,"Philadelphia Story, The (1940)",1940,Comedy|Romance,0.45453885,73
7,595,Beauty and the Beast (1991),1991,Animation|Children's|Musical,0.4485668,73
862,1296,"Room with a View, A (1986)",1986,Drama|Romance,0.44548425,73
1705,2881,Double Jeopardy (1999),1999,Action|Thriller,0.65001106,74
622,2724,Runaway Bride (1999),1999,Comedy|Romance,0.58961576,74
238,3753,"Patriot, The (2000)",2000,Action|Drama|War,0.5604124,74
1681,3513,Rules of Engagement (2000),2000,Drama|Thriller,0.5564982,74
1848,2688,"General's Daughter, The (1999)",1999,Drama|Thriller,0.55621654,74
1198,3555,U-571 (2000),2000,Action|Thriller,0.5484471,74
1135,2763,"Thomas Crown Affair, The (1999)",1999,Action|Thriller,0.542915,74
591,3005,"Bone Collector, The (1999)",1999,Thriller,0.54044926,74
1163,2605,Entrapment (1999),1999,Crime|Thriller,0.53745127,74
1015,1792,U.S. Marshalls (1998),1998,Action|Thriller,0.5310511,74
